row_id,order_id,customer_id,sales
1447,CA-2017-102337,SD-20485,470.3
8968,CA-2016-134180,JP-16135,470.16
7799,CA-2017-166184,HR-14830,469.99
6614,CA-2015-107678,JK-16090,469.95
541,CA-2014-140795,BD-11500,468.9
6077,CA-2016-151561,PG-18820,468.9
7752,CA-2015-133242,KH-16510,467.97
5044,CA-2016-158694,AI-10855,467.46
4966,CA-2015-109708,CY-12745,467.04
311,CA-2016-142902,BP-11185,466.77
9898,CA-2016-112830,LP-17095,466.32
5087,CA-2015-109001,KN-16390,466.16
3593,CA-2016-108434,JG-15160,465.18
5211,CA-2015-156755,YS-21880,465.18
6250,CA-2017-121580,ML-17410,465.16
7232,CA-2017-153843,SC-20380,465.16
3679,CA-2015-132626,BT-11680,464.97
4859,CA-2015-137526,PB-19150,464.85
5125,CA-2014-160766,DM-13015,464.29
7858,CA-2014-103429,LW-16825,464.0
4821,CA-2015-140025,PF-19120,463.25
1921,US-2017-111423,EH-13765,462.56
5026,US-2017-130953,RF-19735,461.97
664,CA-2016-123666,SP-20545,459.95
5731,CA-2017-117324,JP-15520,459.92
7110,CA-2016-109666,KM-16720,459.88
5996,CA-2016-162187,NS-18640,458.43
9000,CA-2017-137785,MH-18115,458.43
158,CA-2014-104269,DB-13060,457.57
9288,CA-2017-154011,DB-13270,457.49
7772,CA-2016-108196,CS-12505,456.59
5543,CA-2016-134936,ES-14080,455.97
9344,CA-2017-109085,CK-12325,455.97
9328,US-2017-130687,PF-19225,455.71
1158,CA-2014-136567,PS-19045,455.1
9088,CA-2016-143406,LR-17035,454.97
1718,CA-2016-169943,BN-11515,454.9
4119,CA-2015-153416,TS-21340,454.86
8070,CA-2017-151750,JM-15250,454.56
6424,CA-2015-149650,RD-19660,454.27
9550,CA-2016-131744,SC-20770,453.6
1566,CA-2015-132101,JO-15550,453.58
8558,CA-2016-132829,LA-16780,453.58
1457,CA-2017-148474,ME-17320,452.94
4590,US-2017-163790,NL-18310,452.55
214,CA-2015-146262,VW-21775,452.45
570,CA-2017-156951,EB-13840,451.15
8121,CA-2016-116722,LP-17080,451.15
2472,US-2016-135923,CM-11935,451.14
7750,CA-2015-133242,KH-16510,450.04
8694,CA-2016-118311,ED-13885,450.0
8890,CA-2016-147256,FC-14245,449.97
6778,US-2017-166037,CL-12700,449.91
7337,CA-2015-113152,JK-15625,449.57
8170,CA-2017-107174,AB-10060,449.57
6115,CA-2016-124590,SP-20920,449.37
492,CA-2014-113362,AJ-10960,449.15
2991,CA-2016-139010,MC-17635,449.15
7423,US-2016-114013,SC-20770,449.1
4313,CA-2014-125829,WB-21850,447.97
3859,CA-2014-140816,TC-21295,447.94
8556,CA-2015-117884,DC-13285,447.94
1167,CA-2015-125416,KC-16540,447.93
3091,CA-2016-112123,BH-11710,447.86
5877,CA-2014-152443,FG-14260,447.86
6663,CA-2015-129322,DB-13405,447.86
1098,CA-2014-159338,NS-18640,447.84
1377,CA-2014-126361,VD-21670,447.84
7705,CA-2016-114601,AA-10480,447.84
7897,CA-2017-124744,EH-14125,447.84
937,CA-2016-140081,CG-12040,447.7
7675,CA-2015-130974,MA-17560,446.07
597,CA-2014-131450,LR-16915,445.96
5405,US-2016-143280,TZ-21580,445.96
7484,CA-2014-129938,EB-13705,445.8
7353,CA-2017-152135,MG-17650,445.44
206,CA-2017-108329,LE-16810,444.77
2832,CA-2014-148915,ND-18370,443.92
3396,US-2017-148362,KF-16285,443.92
5619,CA-2015-101154,CM-12190,443.92
2182,CA-2016-128818,CJ-12010,442.76
1745,CA-2017-152807,MC-18100,442.4
6263,CA-2016-132479,MK-17905,442.37
7640,CA-2017-104885,DB-13555,441.96
7866,CA-2015-143364,TG-21310,441.92
4688,CA-2016-101987,HL-15040,440.91
4649,CA-2017-129357,KB-16585,440.19
3692,US-2015-131359,FA-14230,439.99
4287,CA-2015-105690,CA-11965,439.99
3560,CA-2017-152737,TS-21505,439.8
2795,CA-2014-154599,KN-16450,438.37
6644,US-2015-156496,WB-21850,438.37
1638,CA-2014-168984,NW-18400,438.34
8108,CA-2017-159149,CR-12820,438.34
2256,CA-2016-164091,LA-16780,437.85
5596,CA-2017-160325,BP-11095,437.85
9781,CA-2016-153178,CL-12565,437.85
9980,US-2016-103674,AP-10720,437.47
8340,CA-2017-135076,YS-21880,436.7
9643,CA-2014-104563,CM-12715,436.7
3352,US-2014-134733,BM-11650,436.0
8039,CA-2017-109393,JC-15775,436.0
5941,CA-2017-112431,RW-19690,435.84
3492,CA-2015-157322,RH-19600,435.5
9519,CA-2015-123939,MS-17710,435.5
2273,CA-2015-142944,JL-15850,435.26
7565,US-2016-166660,TB-21250,435.17
7956,CA-2017-131807,GG-14650,435.17
4648,CA-2016-139556,DB-13360,434.65
1725,CA-2015-127453,JK-15370,434.35
4169,CA-2014-157924,HA-14920,433.57
8279,US-2016-139262,LC-16960,432.46
2538,CA-2015-168746,SV-20365,431.98
2935,US-2016-169040,GT-14710,431.98
5201,CA-2016-103982,AA-10315,431.98
7730,US-2016-109260,TN-21040,431.98
9562,CA-2016-129280,SM-20905,431.98
3336,US-2017-109253,PR-18880,431.97
8443,US-2016-155173,JB-16045,431.94
1198,CA-2016-130946,ZC-21910,431.93
3601,CA-2017-138310,NP-18700,431.93
7757,CA-2017-100902,CK-12595,431.16
9778,CA-2014-169019,LF-17185,431.14
3219,CA-2017-104640,FH-14275,430.88
5979,CA-2014-117765,RB-19465,429.9
9116,CA-2017-153045,NS-18505,429.6
9361,CA-2016-168046,JD-15895,428.68
6275,US-2016-139087,DK-13375,428.4
9533,CA-2016-116596,BW-11200,427.64
1430,US-2015-164448,DK-12835,427.42
2337,CA-2017-152695,CC-12220,426.79
2116,CA-2015-164882,SG-20080,425.83
2651,US-2016-146794,SH-19975,424.96
9382,CA-2014-154158,CC-12670,424.27
7301,CA-2014-163468,JK-15730,424.12
7904,CA-2017-128363,DC-12850,423.65
2751,CA-2014-154669,TM-21010,423.28
7582,CA-2015-169656,EJ-13720,422.86
8543,CA-2015-157287,HR-14830,422.63
2146,US-2016-152051,TS-21160,422.06
5800,CA-2014-166716,CR-12730,421.37
7104,CA-2017-147410,EJ-14155,421.1
1306,CA-2016-101966,BM-11785,419.94
9374,CA-2017-102820,CS-11950,419.94
6560,CA-2016-160941,DK-12835,419.9
239,CA-2016-157749,KL-16645,419.68
1404,US-2016-161396,GM-14455,419.4
5826,CA-2017-161067,KB-16405,419.4
6771,CA-2017-139402,NC-18535,419.4
7448,CA-2017-127474,RD-19810,419.4
4564,CA-2017-129490,SJ-20125,419.14
5485,CA-2017-148999,EB-13870,419.14
3511,CA-2014-166863,SC-20020,418.8
9314,CA-2015-111948,AG-10495,418.32
4491,CA-2017-105921,JM-15250,418.3
2315,CA-2017-122035,EM-13825,416.32
5842,CA-2015-126725,BS-11665,415.97
4350,CA-2017-169894,MV-17485,415.87
6696,US-2016-155103,JF-15190,415.18
5974,CA-2015-143980,JK-15640,414.96
3975,CA-2016-167556,JM-15250,414.0
6895,CA-2017-164756,SS-20140,411.98
2059,CA-2017-120376,TP-21130,411.8
3049,CA-2017-121419,TC-21475,411.8
1761,CA-2015-130785,AG-10900,411.33
5495,CA-2014-105249,DH-13675,411.33
6433,CA-2014-165764,SH-20395,410.35
9626,CA-2017-137449,ME-17725,410.0
1890,CA-2014-142587,TB-21520,409.59
4053,CA-2014-122931,SM-20950,409.27
6121,CA-2017-143378,JR-16210,409.22
182,CA-2014-166191,DK-13150,408.74
431,US-2016-123750,RB-19795,408.74
1972,CA-2017-140242,ML-17755,408.74
2899,US-2015-114839,PW-19240,408.42
3489,CA-2015-157322,RH-19600,408.42
1412,CA-2016-136329,JD-15895,408.01
4531,CA-2016-118759,MB-17305,408.01
14,CA-2016-161389,IM-15070,407.98
924,CA-2015-111164,SE-20110,406.6
5271,CA-2017-144484,CB-12025,406.6
586,CA-2017-145233,DV-13465,406.37
9162,CA-2016-160108,AG-10900,405.86
2065,CA-2014-106439,GG-14650,405.64
3523,CA-2016-114482,DM-13345,404.94
4098,CA-2014-116904,SC-20095,404.9
6185,CA-2016-143609,DB-13270,403.92
9095,US-2015-132836,AJ-10945,403.68
9894,US-2016-115441,SH-19975,403.56
3030,US-2016-164189,DR-12880,403.17
5078,CA-2014-134572,SV-20365,401.59
7326,US-2017-128447,MC-17845,400.8
9584,CA-2017-116127,SB-20185,400.78
729,US-2016-150861,EG-13900,400.03
7891,CA-2016-148684,TS-21655,399.98
1379,CA-2014-126361,VD-21670,399.96
7048,CA-2014-150581,NM-18445,399.96
6534,US-2017-107384,TP-21130,399.95
8639,CA-2017-118346,PO-19180,399.95
5273,CA-2017-125913,JO-15145,399.67
8619,CA-2017-117513,BT-11395,399.67
1682,CA-2014-122882,SB-20290,399.54
9577,CA-2015-143147,PS-18760,399.54
9280,CA-2017-122539,SC-20305,398.97
5054,CA-2015-141243,AH-10465,398.4
1243,US-2016-162859,PG-18820,398.35
1888,CA-2014-140165,EH-14005,398.35
2109,CA-2015-164882,SG-20080,398.35
5193,CA-2014-101560,CS-12250,397.6
6395,CA-2016-129126,PK-19075,396.92
7512,US-2017-161935,JL-15835,396.92
178,US-2015-101511,JE-15745,396.8
1508,CA-2016-134208,CS-12505,396.0
6758,CA-2017-124205,TC-21145,395.94
3131,CA-2014-136399,CC-12100,395.0
4198,US-2016-161683,CJ-12010,394.82
1878,CA-2017-118885,JG-15160,393.57
6678,CA-2015-109337,DL-13330,393.54
8046,CA-2016-145611,HA-14905,393.25
947,US-2015-140200,CA-12775,393.17
1410,US-2016-122245,AB-10105,393.17
636,CA-2015-168004,DJ-13420,392.94
9285,CA-2014-161032,MK-17905,392.94
5065,CA-2017-122196,CA-12265,391.98
5595,CA-2017-160325,BP-11095,391.98
7478,CA-2014-167199,ME-17320,391.98
2308,CA-2017-116225,SV-20935,390.75
7390,CA-2017-108035,TT-21070,390.37
3169,CA-2016-138695,KC-16675,390.27
2319,CA-2017-122035,EM-13825,389.97
5670,CA-2016-142405,SE-20110,389.97
7279,CA-2016-157217,TC-21535,389.97
8534,CA-2016-156748,BS-11755,389.97
9263,CA-2015-124499,FM-14380,389.97
230,US-2015-145436,VD-21670,389.7
7964,CA-2017-104864,JS-15685,389.06
355,CA-2016-138520,JL-15505,388.7
8040,CA-2017-121489,CM-11815,388.7
1275,CA-2016-119186,MS-17710,388.43
4415,CA-2017-132339,JB-15400,387.99
5975,CA-2016-135636,DB-13615,387.72
2911,CA-2015-118444,VD-21670,387.14
5997,CA-2016-162187,NS-18640,387.14
8273,CA-2016-139549,MY-18295,387.14
8470,US-2017-132031,PN-18775,387.14
6660,CA-2017-135937,KM-16375,386.91
7415,US-2016-114013,SC-20770,386.68
8830,CA-2014-109680,VP-21760,386.34
4222,CA-2017-134565,TB-21400,385.8
4210,CA-2014-145387,AM-10705,385.69
1511,CA-2017-100384,NH-18610,385.6
4384,US-2015-122784,RA-19915,384.94
6484,CA-2017-113908,KN-16390,384.77
6258,CA-2017-141425,AR-10825,384.59
148,CA-2016-114489,JE-16165,384.45
3384,CA-2015-130659,MS-17365,384.17
3775,US-2014-102715,JK-15370,383.98
5066,CA-2017-142090,SC-20380,383.98
4306,CA-2014-162278,AH-10585,383.96
7923,CA-2017-134096,PP-18955,383.96
4036,US-2016-108777,JM-15655,383.95
4822,CA-2015-140025,PF-19120,383.95
6190,CA-2017-157903,AM-10705,383.84
418,CA-2016-148796,PB-19150,383.8
5577,CA-2016-136686,RF-19840,383.64
1882,CA-2015-109512,LF-17185,383.61
4544,CA-2015-126557,RL-19615,383.61
9963,CA-2015-168088,CM-12655,383.47
756,CA-2016-140928,NB-18655,383.44
1581,CA-2015-131338,NP-18325,382.81
3490,CA-2015-157322,RH-19600,382.12
7303,CA-2014-163468,JK-15730,381.72
668,CA-2017-132682,TH-21235,381.58
1574,US-2014-157385,SC-20095,381.44
9228,CA-2017-140515,GZ-14545,381.36
542,CA-2016-136924,ES-14080,380.86
4812,CA-2016-121370,EB-14110,380.06
7416,US-2016-114013,SC-20770,379.96
652,CA-2016-132661,SR-20740,379.4
8721,CA-2016-120824,AW-10930,379.37
7385,CA-2016-105732,AG-10270,378.0
2718,CA-2014-100006,DK-13375,377.97
2736,CA-2015-115798,KL-16645,377.97
2860,CA-2017-138975,SC-20380,377.97
3662,CA-2016-155005,SC-20050,377.97
5063,CA-2015-136798,DL-12925,377.97
3210,CA-2016-108882,LA-16780,377.93
5659,CA-2016-145261,AH-10120,377.45
9604,CA-2016-129861,DM-13345,376.87
6985,CA-2016-116526,JA-15970,376.74
8311,CA-2014-168312,GW-14605,376.51
385,US-2015-168935,DO-13435,375.46
3230,CA-2014-154641,KL-16645,375.34
4944,CA-2017-106782,LP-17095,375.34
566,CA-2017-137099,FP-14320,374.38
8354,CA-2017-132199,BO-11350,373.47
3999,CA-2015-105627,DK-12895,373.08
7387,CA-2016-105732,AG-10270,373.08
8364,CA-2017-147207,TS-21655,372.14
6609,CA-2016-148852,SV-20785,371.98
878,CA-2016-116736,CC-12430,371.97
2261,CA-2015-117611,MZ-17335,371.97
6374,CA-2017-143035,CC-12430,371.97
6840,CA-2017-107517,FC-14335,371.2
41,CA-2015-117415,SN-20710,371.17
1866,US-2017-116659,NG-18355,370.78
2665,CA-2016-164784,HF-14995,370.62
8467,CA-2015-101000,IG-15085,370.14
704,CA-2015-142027,JK-15370,369.91
611,CA-2016-161816,NB-18655,369.58
5992,US-2017-163300,ES-14020,369.54
9099,CA-2017-152933,MG-17650,369.54
9545,CA-2015-135251,RP-19270,369.2
7207,CA-2017-137414,CM-12115,369.16
2943,CA-2017-155880,JD-16150,368.97
3747,CA-2016-149979,RA-19915,368.97
6420,CA-2016-140130,HW-14935,368.97
1778,CA-2015-105347,DP-13000,368.91
5882,CA-2016-133935,JW-15220,368.91
8260,CA-2016-118101,SN-20560,368.91
6855,US-2017-162670,MF-18250,367.96
2433,CA-2014-148586,AZ-10750,366.79
7002,CA-2015-104871,DR-12940,366.74
8505,CA-2016-109400,NR-18550,366.74
8396,CA-2016-142594,EJ-14155,366.01
4791,CA-2015-104346,IM-15070,364.95
2325,CA-2015-109470,KC-16255,364.8
9059,CA-2015-149097,SV-20785,364.78
7254,CA-2016-152730,EM-14140,364.74
3883,CA-2015-129896,PF-19120,364.7
3375,CA-2015-161718,SO-20335,364.41
9746,CA-2017-137505,BP-11290,364.08
5834,CA-2016-142895,BP-11290,363.92
7055,CA-2016-165330,WB-21850,363.92
1426,CA-2015-124800,RW-19540,363.65
1160,CA-2017-147039,AA-10315,362.94
5238,CA-2014-166744,DN-13690,362.94
1085,US-2016-143819,KD-16270,362.92
7508,CA-2014-115889,SH-20395,362.92
1848,CA-2017-128370,FH-14275,362.35
8303,US-2017-167318,GZ-14545,362.35
7949,CA-2014-131009,SC-20380,362.25
9913,CA-2015-132388,KN-16390,362.14
3467,US-2015-147242,EH-13765,361.96
4505,US-2014-138247,BF-11170,361.96
254,CA-2016-146941,DL-13315,361.92
3377,CA-2015-161718,SO-20335,361.76
4397,CA-2016-148740,AH-10690,361.38
6352,CA-2017-161130,BF-11275,361.38
1756,CA-2015-135622,TT-21460,360.71
3727,CA-2016-165169,JL-15235,360.38
5976,CA-2017-102155,RR-19525,360.38
6240,CA-2015-134075,HA-14905,360.38
321,CA-2014-164973,NM-18445,360.0
3050,CA-2017-121419,TC-21475,360.0
2409,CA-2017-144589,TM-21010,359.98
3354,US-2014-150434,CA-12310,359.98
3922,CA-2016-110044,RF-19735,359.98
5625,CA-2016-121748,VW-21775,359.98
2263,CA-2017-122994,MV-17485,359.97
2726,CA-2017-149888,EP-13915,359.97
8064,CA-2016-132997,LW-17215,359.97
4768,CA-2015-123155,NS-18640,359.88
6741,CA-2014-144029,MM-18055,359.77
5080,US-2017-133312,BD-11500,359.5
8713,US-2015-145422,PW-19240,359.5
748,CA-2014-124429,MH-17785,359.32
9365,CA-2017-111591,PS-18970,359.32
1595,CA-2015-118423,DP-13390,359.06
1724,US-2015-123218,KD-16345,359.06
6825,CA-2015-154291,YS-21880,358.58
5385,CA-2017-161410,CC-12220,358.2
5449,US-2014-119081,TA-21385,357.93
5709,US-2015-160857,NW-18400,357.93
8243,CA-2014-109855,LH-16900,357.0
3890,CA-2014-100895,SV-20785,356.94
6664,CA-2017-162173,OT-18730,356.85
6921,CA-2017-121706,BM-11140,356.79
1095,CA-2015-165085,BT-11485,355.96
5751,CA-2014-145800,SS-20410,355.46
5671,CA-2015-141012,TG-21640,355.36
803,CA-2016-136133,HW-14935,355.32
1565,CA-2014-116239,CL-12565,354.9
3755,CA-2017-161956,DR-12880,354.9
6151,US-2016-106600,RM-19375,354.9
7246,CA-2017-145807,SB-20170,354.9
8333,CA-2016-153269,PS-18760,354.9
5765,CA-2015-117772,MC-17575,353.88
5228,CA-2016-119865,AS-10090,353.57
8610,CA-2014-151946,BT-11440,353.57
3911,CA-2015-167010,VT-21700,352.45
912,CA-2017-137596,BE-11335,352.38
5591,CA-2016-115224,DB-13615,352.38
4552,US-2014-165862,GK-14620,351.22
2014,CA-2016-145905,AM-10705,350.98
2683,CA-2017-127026,MH-18115,350.97
2727,CA-2017-149888,EP-13915,350.35
7555,CA-2014-114181,AF-10885,349.97
3209,CA-2016-108882,LA-16780,349.95
788,CA-2015-154620,LT-17110,348.93
1384,US-2016-108504,PP-18955,348.84
9091,US-2017-148831,AH-10210,348.56
5378,CA-2014-125542,NB-18655,348.49
1096,CA-2017-160423,PS-19045,348.21
1797,US-2017-139465,MR-17545,347.97
3145,US-2016-148110,AR-10825,347.8
7368,CA-2016-127243,DS-13180,347.8
5021,CA-2017-136511,MZ-17515,347.58
5374,CA-2015-118738,AG-10495,347.36
2441,CA-2016-146934,AF-10870,345.0
4002,CA-2014-116834,Dp-13240,345.0
8974,CA-2017-159226,RL-19615,344.98
6779,US-2016-147711,HF-14995,344.94
4184,US-2017-136868,CR-12820,344.91
4868,CA-2017-122490,TT-21070,344.91
8246,US-2014-143581,BS-11365,344.91
8711,CA-2014-119144,JD-16150,344.91
4715,CA-2017-121643,AB-10105,344.7
9194,CA-2015-141810,BB-10990,344.7
7917,CA-2015-110891,PO-19195,344.37
8453,CA-2016-125087,TH-21115,344.37
3016,US-2015-138919,LS-16975,344.22
4474,CA-2017-121300,MG-17680,344.22
1130,CA-2016-112102,BD-11605,343.92
7892,CA-2016-148684,TS-21655,343.85
6070,CA-2017-166695,CC-12430,343.2
3076,CA-2014-143903,KM-16375,342.86
1393,US-2016-108504,PP-18955,342.37
7238,CA-2016-164924,EA-14035,341.99
3317,CA-2017-161739,EB-13750,341.96
7681,CA-2014-133592,KM-16375,341.96
8803,CA-2016-140935,AB-10015,341.96
2052,CA-2015-142237,CK-12595,341.49
472,CA-2014-144666,JP-15520,340.92
9710,CA-2016-161746,CS-11950,340.92
6150,CA-2017-101322,JG-15310,340.7
7364,CA-2016-127243,DS-13180,340.18
174,CA-2014-118962,CS-12130,340.14
5278,CA-2014-113859,BC-11125,340.12
110,CA-2015-129476,PA-19060,339.96
2534,CA-2014-111500,DJ-13510,339.96
6338,CA-2016-165995,BG-11740,339.96
7219,CA-2015-150770,LC-16870,339.96
7275,CA-2015-144519,AW-10930,339.96
9770,CA-2016-123533,SC-20050,339.92
4076,CA-2017-108112,DK-12895,339.14
5999,US-2014-112991,SH-19975,338.35
1205,CA-2016-114727,LS-16945,338.04
1733,US-2016-131149,LH-17155,338.04
6355,US-2015-109015,BS-11590,337.98
7880,CA-2016-155747,JS-15685,337.18
9042,CA-2014-114335,XP-21865,337.09
987,CA-2017-100314,AS-10630,336.51
3777,US-2014-102715,JK-15370,335.94
8195,CA-2015-141327,LR-16915,335.74
7630,CA-2014-162089,MP-17470,335.72
822,CA-2014-140858,CA-12775,335.52
1547,CA-2015-111395,VB-21745,335.52
8820,CA-2015-142930,EB-14170,335.52
3638,CA-2016-145177,PP-18955,334.88
1414,CA-2014-146640,HA-14905,334.77
4939,CA-2014-157147,BD-11605,334.0
5246,CA-2016-156265,BF-11020,333.58
5766,US-2014-126340,EB-13870,333.58
6655,CA-2017-135937,KM-16375,333.58
4478,CA-2017-130211,BD-11620,333.09
2010,CA-2014-116407,JF-15190,333.06
3796,US-2014-117163,EJ-13720,333.0
792,CA-2015-115938,SA-20830,332.94
5240,CA-2016-116561,EB-14110,332.94
6422,CA-2016-140130,HW-14935,332.94
9258,CA-2014-168368,GA-14725,332.94
9756,CA-2017-113705,LC-16870,332.94
6508,US-2016-128909,SP-20545,332.83
6156,CA-2017-151484,CV-12805,332.7
4230,CA-2017-100223,LS-16945,332.03
5451,US-2014-119081,TA-21385,331.96
5725,CA-2014-103191,VG-21805,331.54
7727,CA-2016-113978,TS-21505,331.54
7202,CA-2016-104276,HF-14995,331.02
2229,CA-2016-139157,GM-14680,330.59
9900,US-2014-117380,MP-18175,330.59
642,CA-2017-167913,JL-15835,330.4
3555,CA-2014-120838,PO-18865,330.4
6196,CA-2017-113453,CM-12160,329.99
5353,CA-2016-123932,YC-21895,329.58
3307,CA-2014-104738,SP-20620,328.78
5998,CA-2016-162187,NS-18640,328.59
6537,CA-2014-169684,FH-14365,328.59
5176,CA-2017-106432,CA-12265,328.4
265,CA-2016-125318,RC-19825,328.22
6128,CA-2016-124100,EH-13990,328.0
2594,CA-2017-128300,RS-19765,327.84
598,CA-2014-131450,LR-16915,327.76
6291,US-2015-139675,NF-18595,327.76
3024,CA-2017-124674,JB-16000,327.73
6551,CA-2015-126739,JH-16180,327.56
9722,CA-2016-105781,JF-15565,326.65
4543,CA-2017-113474,TM-21490,325.86
7627,US-2015-159499,EM-14095,325.63
2087,CA-2016-140501,IM-15070,324.9
3247,US-2017-140907,BP-11185,324.9
7801,CA-2017-157413,BW-11065,324.74
903,CA-2017-132353,DB-13060,323.98
4323,US-2015-147662,KB-16315,323.98
6161,CA-2014-103989,MC-17605,323.98
9522,CA-2014-169446,SG-20605,323.98
2754,CA-2015-155306,GA-14515,323.37
5534,US-2016-167472,CK-12595,323.37
907,CA-2017-143259,PO-18865,323.14
2112,CA-2015-164882,SG-20080,323.14
2561,CA-2015-147788,TM-21010,323.1
2637,CA-2015-162369,TT-21265,323.1
4277,CA-2017-151358,NF-18595,323.1
9680,CA-2015-130113,AH-10030,323.1
876,CA-2016-116736,CC-12430,322.59
4147,CA-2015-136196,TP-21415,322.59
9064,US-2014-151015,BD-11500,322.19
3749,CA-2017-161956,DR-12880,321.92
250,CA-2016-154739,LH-17155,321.57
961,CA-2017-152142,LW-16990,321.57
4469,CA-2017-168641,KA-16525,321.57
9462,CA-2014-100867,EH-14125,321.55
1984,CA-2014-164721,LW-16825,320.88
7855,CA-2017-135587,BH-11710,320.64
6650,US-2017-124779,BF-11020,319.98
9483,CA-2015-158351,BC-11125,319.98
2234,CA-2015-123232,DJ-13630,319.97
6554,CA-2014-137092,LS-16975,319.97
7694,CA-2014-102330,AI-10855,319.97
9831,CA-2014-113257,SC-20305,319.97
4182,US-2017-136868,CR-12820,319.96
6575,CA-2016-160535,BP-11050,319.92
2576,CA-2014-129091,RA-19885,319.9
9169,CA-2016-140571,SJ-20125,319.76
58,CA-2016-111682,TB-21055,319.41
7099,CA-2017-144596,CD-11980,318.96
3239,US-2016-127971,DW-13195,318.43
7451,CA-2017-105669,SJ-20125,318.43
3225,CA-2014-108189,ES-14080,318.4
9079,CA-2016-108105,GW-14605,318.08
3245,CA-2017-113355,SJ-20215,317.06
6570,CA-2014-100678,KM-16720,317.06
6766,CA-2017-100615,SJ-20215,317.06
9372,CA-2015-111339,VP-21760,317.06
651,CA-2016-160745,AR-10825,316.0
2303,CA-2016-106558,DL-13495,316.0
9202,CA-2016-152688,NR-18550,315.98
7270,CA-2016-133368,AG-10675,315.78
9113,CA-2014-132010,MA-17995,315.2
9031,CA-2017-128041,RW-19540,314.6
2163,CA-2017-166296,KF-16285,314.55
4408,CA-2016-100041,BF-10975,314.55
4487,CA-2016-109365,XP-21865,314.55
5173,CA-2016-122903,LA-16780,314.55
6105,US-2017-132381,Dp-13240,314.53
2872,CA-2014-148040,BF-11275,314.35
3821,CA-2017-141873,HG-14845,314.35
6044,CA-2017-145702,AH-10075,314.35
9335,CA-2017-110198,AG-10900,314.35
8213,CA-2016-116337,MC-17845,314.09
9359,CA-2016-168046,JD-15895,313.72
438,CA-2016-147375,PO-19180,313.49
5924,CA-2016-130288,DK-13225,313.18
7396,CA-2016-110975,DB-12970,313.18
2550,US-2015-128090,JM-15865,313.02
2685,CA-2017-137085,CT-11995,312.55
8895,CA-2016-167241,BD-11320,312.03
3919,US-2017-142573,ML-17410,311.98
6268,CA-2015-115392,RM-19675,311.98
7831,CA-2015-137302,BW-11110,311.98
6390,CA-2015-147529,DK-12835,311.15
769,CA-2014-106810,AJ-10795,310.88
1689,CA-2017-143798,AW-10840,310.88
8072,CA-2017-151750,JM-15250,310.74
8397,CA-2014-152254,BD-11620,310.69
2092,CA-2017-166142,MM-17260,310.44
6036,US-2015-155369,PG-18820,310.39
2906,CA-2014-127586,CS-12400,310.12
9738,CA-2017-129294,KD-16615,310.12
1363,CA-2017-125199,HM-14860,309.58
7079,CA-2016-106950,JE-15715,309.46
2797,CA-2014-154599,KN-16450,308.5
714,US-2017-100048,RS-19765,307.98
1580,CA-2015-131338,NP-18325,307.98
8163,CA-2015-120915,JJ-15445,307.98
8815,CA-2015-144274,PW-19240,307.98
2886,US-2016-159856,EP-13915,307.92
5338,CA-2017-111577,AJ-10780,307.78
1715,CA-2017-104003,DC-13285,307.67
8056,CA-2015-121188,CB-12025,307.67
9625,CA-2017-137449,ME-17725,307.31
7796,CA-2015-112711,FM-14380,307.17
416,CA-2017-142636,KC-16675,307.14
7837,CA-2015-149083,SH-19975,307.14
5372,US-2017-136721,NH-18610,306.9
2277,CA-2014-104283,LM-17065,306.2
8710,CA-2014-119144,JD-16150,305.97
2172,US-2017-137491,LC-16930,305.31
2944,CA-2017-126242,MC-18100,305.01
7290,CA-2016-153661,SC-20725,305.01
9481,CA-2014-126193,SS-20410,304.99
5843,CA-2015-126725,BS-11665,304.9
6284,CA-2016-100944,EH-13765,304.9
4194,CA-2015-150875,HK-14890,304.78
2004,CA-2017-163510,JW-15955,304.45
4317,CA-2015-115945,AB-10165,304.23
8430,CA-2016-118129,CL-12565,303.92
4852,CA-2014-107818,MC-17275,303.84
4376,CA-2014-166954,BT-11305,303.25
4424,CA-2017-159464,TB-21355,302.94
4696,US-2015-138121,JL-15835,302.94
6588,CA-2017-104731,AM-10705,302.94
8521,CA-2017-118003,DO-13645,302.94
9593,US-2016-105452,BF-11005,302.72
5028,US-2017-130953,RF-19735,302.67
6522,CA-2017-138289,AR-10540,302.67
7248,US-2014-127978,JS-15595,302.45
219,CA-2016-130162,JH-15910,302.38
650,CA-2016-160745,AR-10825,302.38
1879,CA-2017-118885,JG-15160,302.38
2714,CA-2014-110100,LC-16885,302.38
2822,CA-2017-100202,BD-11620,302.38
4086,CA-2016-111913,LC-16930,302.38
4592,CA-2016-129868,MC-18130,302.38
6438,US-2017-116897,JG-15160,302.38
8464,CA-2014-100881,DR-12940,302.38
9424,CA-2014-145254,NC-18535,302.38
86,CA-2017-140088,PO-18865,301.96
623,CA-2015-138009,SF-20965,301.96
830,CA-2017-129462,JE-15745,301.96
2416,CA-2015-146087,PP-18955,301.96
5163,CA-2016-115378,AJ-10945,301.96
5860,CA-2015-108119,MS-17530,301.96
9130,CA-2016-130911,DC-12850,301.47
9220,US-2015-164238,JW-15955,301.47
7636,US-2017-158526,KH-16360,300.98
2494,CA-2016-146206,KT-16480,300.93
1355,CA-2017-162978,LW-16990,300.9
8696,CA-2017-127096,CS-12400,300.9
633,US-2016-135720,FM-14380,300.77
2826,US-2014-112914,MT-18070,300.53
