item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
ITEM005733,ORD001729,PROD0389,2,142.18,30,0
ITEM005734,ORD001729,PROD0447,1,1121.69,0,0
ITEM005735,ORD001729,PROD0034,1,6.56,0,0
ITEM005736,ORD002534,PROD0380,1,49.79,20,0
ITEM005737,ORD002534,PROD0116,1,23.26,20,0
ITEM005738,ORD004231,PROD0027,4,77.75,10,0
ITEM005739,ORD001282,PROD0186,1,37.68,20,0
ITEM005740,ORD001282,PROD0469,2,117.03,0,0
ITEM005741,ORD004418,PROD0020,1,8.22,25,0
ITEM005742,ORD004418,PROD0232,2,24.09,20,0
ITEM005743,ORD004418,PROD0269,2,1177.19,25,0
ITEM005744,ORD001370,PROD0183,1,262.8,25,0
ITEM005745,ORD001370,PROD0182,4,846.34,25,0
ITEM005746,ORD001370,PROD0282,1,30.76,50,0
ITEM005747,ORD001370,PROD0278,1,27.87,0,0
ITEM005748,ORD003172,PROD0223,1,147.12,20,0
ITEM005749,ORD003172,PROD0137,3,226.0,15,0
ITEM005750,ORD002521,PROD0380,2,49.36,25,0
ITEM005751,ORD003888,PROD0380,4,48.42,0,0
ITEM005752,ORD003888,PROD0428,3,1786.98,10,0
ITEM005753,ORD003888,PROD0127,1,21.02,50,0
ITEM005754,ORD002067,PROD0073,1,119.45,15,0
ITEM005755,ORD002067,PROD0195,1,62.09,30,0
ITEM005756,ORD002067,PROD0460,1,27.92,0,0
ITEM005757,ORD002067,PROD0469,3,111.24,30,0
ITEM005758,ORD003848,PROD0482,1,515.69,0,0
ITEM005759,ORD003848,PROD0030,1,408.82,10,0
ITEM005760,ORD001712,PROD0016,2,413.25,5,0
ITEM005761,ORD001712,PROD0486,1,26.24,25,0
ITEM005762,ORD001712,PROD0176,1,754.76,50,0
ITEM005763,ORD001712,PROD0134,2,17.81,0,0
ITEM005764,ORD003040,PROD0202,1,6.84,10,0
ITEM005765,ORD003040,PROD0444,3,9.58,25,0
ITEM005766,ORD000119,PROD0472,-1,298.79,15,1
ITEM005767,ORD000119,PROD0124,-1,1208.17,10,1
ITEM005768,ORD000045,PROD0315,1,10.7,25,0
ITEM005769,ORD000045,PROD0037,3,1220.42,0,0
ITEM005770,ORD003383,PROD0275,1,114.23,20,0
ITEM005771,ORD003383,PROD0086,1,230.52,25,0
ITEM005772,ORD000042,PROD0134,1,18.62,20,0
ITEM005773,ORD000042,PROD0279,2,386.07,10,0
ITEM005774,ORD000042,PROD0324,1,307.41,30,0
ITEM005775,ORD000042,PROD0444,2,9.72,0,0
ITEM005776,ORD002812,PROD0073,1,115.38,5,0
ITEM005777,ORD002812,PROD0394,1,29.78,30,0
ITEM005778,ORD000701,PROD0237,2,741.16,15,0
ITEM005779,ORD000701,PROD0136,1,16.86,5,0
ITEM005780,ORD000701,PROD0031,1,299.84,40,0
ITEM005781,ORD000701,PROD0262,1,726.44,40,0
ITEM005782,ORD000701,PROD0429,1,145.36,10,0
ITEM005783,ORD000081,PROD0432,1,301.74,15,0
ITEM005784,ORD000081,PROD0193,1,921.27,50,0
ITEM005785,ORD000070,PROD0361,3,871.28,0,0
ITEM005786,ORD003215,PROD0138,-3,156.82,30,1
ITEM005787,ORD003215,PROD0454,-1,15.7,20,1
ITEM005788,ORD001022,PROD0413,4,380.31,10,0
ITEM005789,ORD003640,PROD0006,1,5.46,50,0
ITEM005790,ORD003640,PROD0073,1,117.64,25,0
ITEM005791,ORD004016,PROD0269,1,1191.57,5,0
ITEM005792,ORD003220,PROD0181,2,68.58,15,0
ITEM005793,ORD003220,PROD0432,1,298.14,10,0
ITEM005794,ORD003220,PROD0173,2,43.23,0,0
ITEM005795,ORD003220,PROD0075,1,14.75,40,0
ITEM005796,ORD003220,PROD0230,2,6.54,10,0
ITEM005797,ORD002993,PROD0260,1,1245.81,0,0
ITEM005798,ORD002993,PROD0062,1,331.29,10,0
ITEM005799,ORD002993,PROD0088,1,90.63,0,0
ITEM005800,ORD002993,PROD0446,1,211.25,10,0
ITEM005801,ORD003591,PROD0298,1,21.21,5,0
ITEM005802,ORD003591,PROD0249,1,8.02,0,0
ITEM005803,ORD003591,PROD0115,2,32.51,50,0
ITEM005804,ORD003591,PROD0072,2,703.77,10,0
ITEM005805,ORD003591,PROD0469,4,110.84,0,0
ITEM005806,ORD003844,PROD0030,1,393.91,0,0
ITEM005807,ORD003844,PROD0177,3,98.45,25,0
ITEM005808,ORD003844,PROD0208,1,461.87,10,0
ITEM005809,ORD000928,PROD0186,1,36.09,0,0
ITEM005810,ORD000928,PROD0324,4,303.44,10,0
ITEM005811,ORD000928,PROD0168,1,469.02,0,0
ITEM005812,ORD004104,PROD0168,1,487.4,30,0
ITEM005813,ORD003374,PROD0287,2,1380.73,20,0
ITEM005814,ORD002795,PROD0113,1,46.44,50,0
ITEM005815,ORD002795,PROD0227,1,55.48,30,0
ITEM005816,ORD002795,PROD0211,2,89.18,10,0
ITEM005817,ORD002795,PROD0330,1,29.46,40,0
ITEM005818,ORD002795,PROD0142,1,29.86,20,0
ITEM005819,ORD001757,PROD0089,1,179.58,15,0
ITEM005820,ORD003036,PROD0432,1,295.5,0,0
ITEM005821,ORD002744,PROD0099,2,13.05,0,0
ITEM005822,ORD002744,PROD0105,3,172.79,15,0
ITEM005823,ORD004201,PROD0181,2,67.78,5,0
ITEM005824,ORD004201,PROD0432,3,292.94,15,0
ITEM005825,ORD004201,PROD0097,1,535.82,0,0
ITEM005826,ORD004201,PROD0105,1,169.84,30,0
ITEM005827,ORD004525,PROD0445,1,1583.94,0,0
ITEM005828,ORD004525,PROD0036,2,94.9,10,0
ITEM005829,ORD004525,PROD0136,1,16.76,0,0
ITEM005830,ORD004525,PROD0077,2,928.61,30,0
ITEM005831,ORD004525,PROD0097,2,546.12,10,0
ITEM005832,ORD004263,PROD0177,1,99.65,20,0
ITEM005833,ORD001290,PROD0130,1,330.06,0,0
ITEM005834,ORD001290,PROD0230,3,6.4,25,0
ITEM005835,ORD001290,PROD0161,1,37.08,50,0
ITEM005836,ORD001290,PROD0228,1,123.53,10,0
ITEM005837,ORD001453,PROD0006,1,5.33,0,0
ITEM005838,ORD001453,PROD0389,2,141.81,10,0
ITEM005839,ORD001627,PROD0190,2,455.28,0,0
ITEM005840,ORD002831,PROD0275,2,114.52,0,0
ITEM005841,ORD002831,PROD0086,1,234.45,10,0
ITEM005842,ORD002831,PROD0170,2,26.25,50,0
ITEM005843,ORD003745,PROD0341,2,187.88,20,0
ITEM005844,ORD002085,PROD0101,1,385.92,5,0
ITEM005845,ORD002085,PROD0081,1,61.16,0,0
ITEM005846,ORD002085,PROD0021,3,351.74,10,0
ITEM005847,ORD002085,PROD0260,1,1283.38,5,0
ITEM005848,ORD002293,PROD0489,3,37.88,15,0
ITEM005849,ORD002293,PROD0294,1,15.86,25,0
ITEM005850,ORD002293,PROD0100,1,1355.37,15,0
ITEM005851,ORD001857,PROD0389,1,146.41,25,0
ITEM005852,ORD001857,PROD0381,1,28.72,0,0
ITEM005853,ORD001857,PROD0420,2,15.0,25,0
ITEM005854,ORD001857,PROD0457,3,110.49,0,0
ITEM005855,ORD001857,PROD0258,3,199.81,40,0
ITEM005856,ORD002610,PROD0282,3,29.95,25,0
ITEM005857,ORD002610,PROD0062,1,322.23,0,0
ITEM005858,ORD002610,PROD0249,1,7.71,15,0
ITEM005859,ORD002626,PROD0149,2,1222.35,0,0
ITEM005860,ORD002481,PROD0388,2,59.67,25,0
ITEM005861,ORD003127,PROD0430,1,175.07,30,0
ITEM005862,ORD003127,PROD0440,1,206.18,50,0
ITEM005863,ORD000972,PROD0262,3,725.5,15,0
ITEM005864,ORD000972,PROD0447,1,1128.5,10,0
ITEM005865,ORD001171,PROD0086,1,224.17,40,0
ITEM005866,ORD001171,PROD0467,3,741.0,0,0
ITEM005867,ORD001171,PROD0115,1,33.91,20,0
ITEM005868,ORD001505,PROD0006,1,5.47,15,0
ITEM005869,ORD001505,PROD0073,3,118.36,50,0
ITEM005870,ORD001894,PROD0054,-1,6.17,30,1
ITEM005871,ORD001894,PROD0428,-2,1785.54,40,1
ITEM005872,ORD002571,PROD0051,4,150.76,5,0
ITEM005873,ORD002533,PROD0156,3,185.51,0,0
ITEM005874,ORD001543,PROD0297,3,15.14,30,0
ITEM005875,ORD001543,PROD0179,2,388.93,10,0
ITEM005876,ORD003069,PROD0208,1,480.69,0,0
ITEM005877,ORD003069,PROD0181,1,67.92,0,0
ITEM005878,ORD001518,PROD0122,2,540.99,25,0
ITEM005879,ORD001518,PROD0491,2,27.37,50,0
ITEM005880,ORD001518,PROD0097,1,520.81,0,0
ITEM005881,ORD000603,PROD0472,1,288.0,10,0
ITEM005882,ORD000603,PROD0096,1,852.32,25,0
ITEM005883,ORD003595,PROD0072,1,722.07,30,0
ITEM005884,ORD001268,PROD0232,1,24.33,0,0
ITEM005885,ORD001268,PROD0219,3,962.29,0,0
ITEM005886,ORD003847,PROD0114,1,231.23,40,0
ITEM005887,ORD003847,PROD0440,1,201.75,30,0
ITEM005888,ORD000364,PROD0311,1,15.42,10,0
ITEM005889,ORD002759,PROD0358,3,30.14,20,0
ITEM005890,ORD002759,PROD0124,2,1246.88,50,0
ITEM005891,ORD002759,PROD0294,3,15.99,25,0
ITEM005892,ORD002759,PROD0373,1,277.33,0,0
ITEM005893,ORD000692,PROD0135,1,157.04,0,0
ITEM005894,ORD000692,PROD0315,1,11.06,0,0
ITEM005895,ORD000263,PROD0208,1,458.85,50,0
ITEM005896,ORD000263,PROD0143,2,1469.28,10,0
ITEM005897,ORD001506,PROD0464,-2,351.74,15,1
ITEM005898,ORD000683,PROD0202,1,7.07,25,0
ITEM005899,ORD000683,PROD0444,1,9.42,50,0
ITEM005900,ORD004195,PROD0135,1,153.63,40,0
ITEM005901,ORD004195,PROD0315,1,10.8,20,0
ITEM005902,ORD000564,PROD0497,1,52.75,30,0
ITEM005903,ORD000564,PROD0086,3,225.23,10,0
ITEM005904,ORD000564,PROD0102,4,20.63,30,0
ITEM005905,ORD000564,PROD0489,4,38.15,40,0
ITEM005906,ORD001514,PROD0089,3,177.82,10,0
ITEM005907,ORD001514,PROD0075,1,15.01,0,0
ITEM005908,ORD001514,PROD0142,1,30.11,40,0
ITEM005909,ORD002316,PROD0089,1,170.79,20,0
ITEM005910,ORD002316,PROD0227,3,54.75,20,0
ITEM005911,ORD000186,PROD0339,2,277.22,0,0
ITEM005912,ORD000186,PROD0067,4,97.11,0,0
ITEM005913,ORD000186,PROD0084,2,1546.85,0,0
ITEM005914,ORD000186,PROD0034,1,6.85,0,0
ITEM005915,ORD002242,PROD0086,1,234.12,5,0
ITEM005916,ORD002242,PROD0304,1,110.3,0,0
ITEM005917,ORD002242,PROD0237,1,715.37,50,0
ITEM005918,ORD002242,PROD0285,1,43.65,15,0
ITEM005919,ORD002242,PROD0238,1,47.52,40,0
ITEM005920,ORD003034,PROD0147,1,608.0,30,0
ITEM005921,ORD003034,PROD0163,1,381.02,10,0
ITEM005922,ORD003034,PROD0277,3,875.48,5,0
ITEM005923,ORD004544,PROD0130,2,338.83,20,0
ITEM005924,ORD004544,PROD0136,1,17.23,10,0
ITEM005925,ORD004544,PROD0137,2,231.56,0,0
ITEM005926,ORD000697,PROD0186,1,37.18,0,0
ITEM005927,ORD000697,PROD0469,1,113.25,5,0
ITEM005928,ORD004397,PROD0208,1,454.44,0,0
ITEM005929,ORD004397,PROD0181,1,65.86,0,0
ITEM005930,ORD000015,PROD0097,2,534.97,10,0
ITEM005931,ORD000015,PROD0379,2,14.52,30,0
ITEM005932,ORD000839,PROD0470,1,21.44,15,0
ITEM005933,ORD002800,PROD0237,1,705.9,0,0
ITEM005934,ORD002800,PROD0136,3,17.16,40,0
ITEM005935,ORD004304,PROD0119,1,16.1,0,0
ITEM005936,ORD004304,PROD0264,1,32.3,10,0
ITEM005937,ORD004304,PROD0008,1,299.38,5,0
ITEM005938,ORD004150,PROD0137,3,221.19,50,0
ITEM005939,ORD001355,PROD0192,1,213.65,10,0
ITEM005940,ORD001355,PROD0232,1,23.86,30,0
ITEM005941,ORD000563,PROD0346,2,46.58,10,0
ITEM005942,ORD000563,PROD0156,1,190.38,5,0
ITEM005943,ORD001834,PROD0115,1,33.34,30,0
ITEM005944,ORD001173,PROD0345,1,14.74,10,0
ITEM005945,ORD001173,PROD0094,2,12.78,20,0
ITEM005946,ORD001173,PROD0259,4,1277.48,40,0
ITEM005947,ORD001173,PROD0160,2,176.19,0,0
ITEM005948,ORD003361,PROD0184,2,27.77,50,0
ITEM005949,ORD003361,PROD0304,2,112.95,50,0
ITEM005950,ORD001053,PROD0373,1,284.82,25,0
ITEM005951,ORD001121,PROD0181,4,66.43,10,0
ITEM005952,ORD001121,PROD0258,1,193.23,25,0
ITEM005953,ORD001121,PROD0195,4,62.06,30,0
ITEM005954,ORD001121,PROD0232,1,25.2,0,0
ITEM005955,ORD003169,PROD0307,1,36.5,25,0
ITEM005956,ORD003169,PROD0329,2,929.42,0,0
ITEM005957,ORD003237,PROD0130,1,343.07,30,0
ITEM005958,ORD003237,PROD0034,2,6.75,50,0
ITEM005959,ORD004497,PROD0297,1,15.11,0,0
ITEM005960,ORD004497,PROD0058,1,756.8,0,0
ITEM005961,ORD002713,PROD0131,2,32.78,25,0
ITEM005962,ORD002713,PROD0034,1,6.77,5,0
ITEM005963,ORD002713,PROD0078,2,1588.42,0,0
ITEM005964,ORD002713,PROD0077,1,939.06,20,0
ITEM005965,ORD000733,PROD0130,4,327.52,10,0
ITEM005966,ORD000733,PROD0014,2,318.09,0,0
ITEM005967,ORD000733,PROD0242,1,4.57,0,0
ITEM005968,ORD001145,PROD0473,-1,22.69,30,1
ITEM005969,ORD001145,PROD0301,-1,237.32,40,1
ITEM005970,ORD001684,PROD0184,3,26.78,10,0
ITEM005971,ORD001684,PROD0304,1,110.56,25,0
ITEM005972,ORD000989,PROD0021,2,360.25,10,0
ITEM005973,ORD000989,PROD0469,3,113.45,0,0
ITEM005974,ORD004431,PROD0301,1,238.1,30,0
ITEM005975,ORD004431,PROD0407,3,209.48,25,0
ITEM005976,ORD004431,PROD0170,1,26.31,30,0
ITEM005977,ORD004431,PROD0073,2,116.61,15,0
ITEM005978,ORD004431,PROD0294,1,16.08,25,0
ITEM005979,ORD003738,PROD0006,1,5.4,0,0
ITEM005980,ORD003738,PROD0389,1,148.31,5,0
ITEM005981,ORD003738,PROD0034,2,6.48,15,0
ITEM005982,ORD001988,PROD0482,1,516.7,5,0
ITEM005983,ORD001988,PROD0030,1,393.1,25,0
ITEM005984,ORD001354,PROD0024,3,8.3,30,0
ITEM005985,ORD001354,PROD0137,1,226.48,10,0
ITEM005986,ORD001354,PROD0051,3,149.03,0,0
ITEM005987,ORD002657,PROD0275,1,111.05,30,0
ITEM005988,ORD002657,PROD0086,1,226.88,25,0
ITEM005989,ORD002657,PROD0114,3,232.25,15,0
ITEM005990,ORD000122,PROD0208,1,479.21,15,0
ITEM005991,ORD000122,PROD0181,1,67.96,25,0
ITEM005992,ORD000122,PROD0183,2,264.83,0,0
ITEM005993,ORD000843,PROD0143,1,1462.63,5,0
ITEM005994,ORD004056,PROD0432,1,292.04,25,0
ITEM005995,ORD004056,PROD0252,3,23.03,15,0
ITEM005996,ORD004056,PROD0096,4,875.4,50,0
ITEM005997,ORD002879,PROD0497,3,53.22,50,0
ITEM005998,ORD002879,PROD0489,1,37.15,5,0
ITEM005999,ORD002708,PROD0303,1,48.81,10,0
ITEM006000,ORD002708,PROD0193,1,945.45,20,0
ITEM006001,ORD000172,PROD0056,1,1332.83,15,0
ITEM006002,ORD001492,PROD0136,1,17.44,50,0
ITEM006003,ORD000794,PROD0486,1,26.7,40,0
ITEM006004,ORD000794,PROD0238,2,48.42,5,0
ITEM006005,ORD000794,PROD0358,3,30.36,0,0
ITEM006006,ORD004222,PROD0097,2,551.42,25,0
ITEM006007,ORD004222,PROD0379,2,15.09,10,0
ITEM006008,ORD004422,PROD0472,1,295.63,0,0
ITEM006009,ORD004422,PROD0345,1,14.5,20,0
ITEM006010,ORD004422,PROD0217,3,42.12,100,0
ITEM006011,ORD004715,PROD0203,2,349.5,0,0
ITEM006012,ORD000078,PROD0232,2,23.99,0,0
ITEM006013,ORD000078,PROD0219,3,949.98,5,0
ITEM006014,ORD000898,PROD0137,1,219.81,25,0
ITEM006015,ORD000898,PROD0204,3,1373.67,50,0
ITEM006016,ORD004004,PROD0266,2,20.28,5,0
ITEM006017,ORD004004,PROD0033,3,108.74,15,0
ITEM006018,ORD004004,PROD0485,2,56.54,25,0
ITEM006019,ORD004004,PROD0489,3,38.0,25,0
ITEM006021,ORD003945,PROD0258,3,198.54,5,0
ITEM006022,ORD000622,PROD0349,1,683.5,0,0
ITEM006023,ORD000622,PROD0409,1,19.91,0,0
ITEM006024,ORD000622,PROD0090,2,1199.7,15,0
ITEM006025,ORD000622,PROD0321,1,287.32,10,0
ITEM006026,ORD004644,PROD0287,2,1362.39,10,0
ITEM006027,ORD004644,PROD0006,2,5.27,30,0
ITEM006028,ORD004706,PROD0026,2,256.16,30,0
ITEM006029,ORD001336,PROD0329,2,922.58,0,0
ITEM006030,ORD001336,PROD0228,3,118.21,40,0
ITEM006031,ORD001336,PROD0257,1,19.99,50,0
ITEM006032,ORD001995,PROD0006,1,5.45,0,0
ITEM006033,ORD001995,PROD0389,2,148.2,40,0
ITEM006034,ORD000803,PROD0497,2,52.98,10,0
ITEM006035,ORD000803,PROD0189,1,78.7,25,0
ITEM006036,ORD000803,PROD0106,1,547.26,10,0
ITEM006037,ORD000803,PROD0015,1,474.12,20,0
ITEM006038,ORD000132,PROD0184,1,27.95,25,0
ITEM006039,ORD000132,PROD0304,1,111.87,50,0
ITEM006040,ORD002940,PROD0130,1,340.32,5,0
ITEM006041,ORD002940,PROD0034,1,6.7,10,0
ITEM006042,ORD002285,PROD0086,1,227.54,5,0
ITEM006043,ORD002285,PROD0467,2,758.13,30,0
ITEM006044,ORD002199,PROD0432,3,292.16,50,0
ITEM006045,ORD002199,PROD0193,3,970.26,10,0
ITEM006046,ORD002199,PROD0485,1,54.6,30,0
ITEM006048,ORD000452,PROD0219,1,998.41,25,0
ITEM006049,ORD000452,PROD0465,1,181.63,15,0
ITEM006050,ORD003921,PROD0270,1,42.01,30,0
ITEM006051,ORD003921,PROD0037,4,1229.88,0,0
ITEM006052,ORD003921,PROD0202,1,7.04,20,0
ITEM006053,ORD003921,PROD0184,1,27.78,40,0
ITEM006054,ORD003472,PROD0308,3,19.66,50,0
ITEM006055,ORD004256,PROD0073,3,117.3,5,0
ITEM006056,ORD003105,PROD0055,1,60.38,10,0
ITEM006057,ORD004191,PROD0073,1,117.11,15,0
ITEM006058,ORD004191,PROD0380,4,50.17,10,0
ITEM006059,ORD004191,PROD0220,1,97.39,0,0
ITEM006060,ORD004191,PROD0012,1,102.92,30,0
ITEM006061,ORD004461,PROD0037,1,1281.36,10,0
ITEM006062,ORD004461,PROD0349,1,688.37,25,0
ITEM006063,ORD004461,PROD0007,3,16.99,20,0
ITEM006064,ORD002066,PROD0432,1,307.38,25,0
ITEM006065,ORD002066,PROD0193,3,931.36,5,0
ITEM006066,ORD000376,PROD0105,2,178.28,40,0
ITEM006067,ORD000376,PROD0227,3,53.82,20,0
ITEM006068,ORD001855,PROD0202,1,6.95,5,0
ITEM006069,ORD001855,PROD0444,1,9.67,0,0
ITEM006070,ORD001855,PROD0106,1,537.78,40,0
ITEM006071,ORD001538,PROD0374,1,103.21,25,0
ITEM006072,ORD000981,PROD0231,1,892.13,10,0
ITEM006073,ORD000981,PROD0077,1,973.6,5,0
ITEM006074,ORD000981,PROD0497,2,51.55,0,0
ITEM006075,ORD000981,PROD0418,2,1549.6,25,0
ITEM006076,ORD004097,PROD0402,1,8.05,15,0
ITEM006077,ORD004097,PROD0299,2,1987.04,5,0
ITEM006078,ORD002356,PROD0232,2,25.16,10,0
ITEM006079,ORD002356,PROD0219,1,950.76,0,0
ITEM006080,ORD002356,PROD0007,1,16.94,10,0
ITEM006081,ORD002356,PROD0446,1,199.41,15,0
ITEM006082,ORD002356,PROD0017,1,59.12,25,0
ITEM006083,ORD001220,PROD0264,2,33.32,5,0
ITEM006084,ORD001220,PROD0270,1,40.75,5,0
ITEM006085,ORD001220,PROD0484,1,17.32,30,0
ITEM006086,ORD003596,PROD0166,1,1045.08,0,0
ITEM006087,ORD003596,PROD0426,3,110.19,0,0
ITEM006088,ORD003596,PROD0150,2,431.57,5,0
ITEM006089,ORD003596,PROD0176,1,744.64,20,0
ITEM006090,ORD002660,PROD0332,-2,1288.54,10,1
ITEM006091,ORD002660,PROD0309,-1,1256.87,50,1
ITEM006092,ORD004689,PROD0237,2,739.88,30,0
ITEM006093,ORD000912,PROD0279,1,384.97,0,0
ITEM006094,ORD002341,PROD0222,1,9.23,0,0
ITEM006095,ORD002341,PROD0101,2,384.57,40,0
ITEM006096,ORD002341,PROD0008,1,297.87,25,0
ITEM006097,ORD002180,PROD0372,1,624.44,50,0
ITEM006098,ORD002180,PROD0420,1,14.55,0,0
ITEM006099,ORD002180,PROD0190,1,457.62,5,0
ITEM006100,ORD000575,PROD0429,1,150.14,25,0
ITEM006101,ORD000575,PROD0137,1,230.53,40,0
ITEM006102,ORD000575,PROD0050,1,10.51,40,0
ITEM006103,ORD000575,PROD0489,2,36.34,10,0
ITEM006104,ORD000169,PROD0327,1,503.9,0,0
ITEM006105,ORD000169,PROD0420,2,14.53,25,0
ITEM006106,ORD001018,PROD0007,2,16.8,40,0
ITEM006107,ORD001018,PROD0301,1,236.01,50,0
ITEM006108,ORD001482,PROD0432,1,302.98,40,0
ITEM006109,ORD001482,PROD0193,1,961.83,15,0
ITEM006110,ORD000719,PROD0030,2,411.48,50,0
ITEM006111,ORD000719,PROD0177,1,95.78,50,0
ITEM006112,ORD000693,PROD0121,1,1161.2,30,0
ITEM006113,ORD000694,PROD0277,1,905.46,0,0
ITEM006114,ORD000694,PROD0270,1,41.18,0,0
ITEM006115,ORD000694,PROD0413,3,393.76,50,0
ITEM006116,ORD000694,PROD0347,2,17.77,10,0
ITEM006117,ORD000830,PROD0086,1,232.12,25,0
ITEM006118,ORD000830,PROD0346,1,48.93,25,0
ITEM006119,ORD000830,PROD0006,3,5.49,50,0
ITEM006120,ORD002280,PROD0130,1,346.01,0,0
ITEM006121,ORD002280,PROD0106,4,543.02,0,0
ITEM006122,ORD004310,PROD0181,1,65.24,40,0
ITEM006123,ORD004310,PROD0258,2,194.5,0,0
ITEM006124,ORD001491,PROD0006,1,5.53,20,0
ITEM006125,ORD001017,PROD0030,1,402.64,50,0
ITEM006126,ORD001017,PROD0181,2,65.97,0,0
ITEM006127,ORD003564,PROD0115,2,34.18,10,0
ITEM006128,ORD000822,PROD0181,1,67.36,25,0
ITEM006129,ORD000822,PROD0432,1,298.76,5,0
ITEM006130,ORD000822,PROD0072,4,731.19,30,0
ITEM006131,ORD000822,PROD0103,3,20.92,25,0
ITEM006132,ORD003367,PROD0432,3,293.85,15,0
ITEM006133,ORD003367,PROD0193,1,934.06,0,0
ITEM006134,ORD003367,PROD0379,1,14.67,25,0
ITEM006135,ORD003367,PROD0398,2,755.96,40,0
ITEM006136,ORD002354,PROD0236,3,852.66,5,0
ITEM006137,ORD002354,PROD0081,2,61.15,20,0
ITEM006138,ORD002354,PROD0096,1,874.21,5,0
ITEM006139,ORD004055,PROD0469,1,114.14,30,0
ITEM006140,ORD004055,PROD0366,1,872.89,0,0
ITEM006141,ORD004055,PROD0130,1,341.35,5,0
ITEM006142,ORD004055,PROD0075,1,14.62,25,0
ITEM006143,ORD001947,PROD0105,2,177.82,50,0
ITEM006144,ORD001947,PROD0227,2,53.93,5,0
ITEM006145,ORD001083,PROD0081,3,61.7,0,0
ITEM006146,ORD001083,PROD0101,2,375.58,10,0
ITEM006147,ORD001083,PROD0282,1,29.75,40,0
ITEM006148,ORD001428,PROD0027,1,75.41,0,0
ITEM006149,ORD001428,PROD0092,3,152.37,15,0
ITEM006150,ORD001428,PROD0429,1,143.42,10,0
ITEM006151,ORD003642,PROD0111,3,167.82,10,0
ITEM006152,ORD003642,PROD0024,2,8.6,15,0
ITEM006153,ORD000317,PROD0058,1,781.75,40,0
ITEM006154,ORD002218,PROD0299,1,1954.89,10,0
ITEM006155,ORD002218,PROD0497,1,51.05,40,0
ITEM006156,ORD000215,PROD0086,1,232.27,50,0
ITEM006157,ORD000215,PROD0414,1,164.33,30,0
ITEM006158,ORD000215,PROD0180,1,246.27,0,0
ITEM006159,ORD004496,PROD0136,1,17.64,40,0
ITEM006160,ORD004496,PROD0193,2,923.14,10,0
ITEM006161,ORD004496,PROD0160,1,179.1,5,0
ITEM006162,ORD003277,PROD0308,4,20.18,0,0
ITEM006163,ORD003277,PROD0103,1,20.56,0,0
ITEM006164,ORD003277,PROD0129,1,363.62,0,0
ITEM006165,ORD003277,PROD0371,2,592.55,5,0
ITEM006166,ORD003277,PROD0161,2,36.9,25,0
ITEM006167,ORD004151,PROD0073,1,119.82,10,0
ITEM006168,ORD004151,PROD0027,1,78.41,30,0
ITEM006169,ORD004151,PROD0081,1,59.85,5,0
ITEM006170,ORD004151,PROD0155,1,1079.7,15,0
ITEM006171,ORD000355,PROD0105,1,177.98,30,0
ITEM006172,ORD000355,PROD0219,1,962.35,0,0
ITEM006173,ORD000558,PROD0307,3,36.26,50,0
ITEM006174,ORD000558,PROD0094,1,12.98,30,0
ITEM006175,ORD003032,PROD0277,2,909.24,10,0
ITEM006176,ORD003032,PROD0389,1,147.51,0,0
ITEM006177,ORD003032,PROD0143,3,1484.54,0,0
ITEM006178,ORD003032,PROD0172,4,772.44,40,0
ITEM006179,ORD001162,PROD0344,1,2223.91,5,0
ITEM006180,ORD001162,PROD0025,1,16.32,50,0
ITEM006181,ORD001162,PROD0096,2,866.29,20,0
ITEM006182,ORD001162,PROD0027,4,77.98,0,0
ITEM006183,ORD004371,PROD0345,1,14.45,5,0
ITEM006184,ORD002966,PROD0190,2,470.87,100,0
ITEM006185,ORD002966,PROD0376,1,156.23,10,0
ITEM006186,ORD002966,PROD0259,1,1251.5,0,0
ITEM006187,ORD002966,PROD0477,2,205.88,0,0
ITEM006188,ORD003600,PROD0477,1,214.11,20,0
ITEM006189,ORD003600,PROD0078,1,1659.51,40,0
ITEM006190,ORD003600,PROD0327,2,523.44,5,0
ITEM006191,ORD003600,PROD0285,2,42.43,25,0
ITEM006192,ORD003600,PROD0402,4,8.18,0,0
ITEM006193,ORD001322,PROD0103,-3,20.72,20,1
ITEM006194,ORD001322,PROD0320,-1,331.1,0,1
ITEM006195,ORD001392,PROD0307,1,36.88,25,0
ITEM006196,ORD001392,PROD0393,1,40.69,0,0
ITEM006197,ORD001392,PROD0279,2,378.55,40,0
ITEM006198,ORD001392,PROD0097,1,544.67,30,0
ITEM006199,ORD004185,PROD0186,1,37.92,40,0
ITEM006200,ORD004185,PROD0469,1,116.22,0,0
ITEM006201,ORD000011,PROD0269,1,1158.1,15,0
ITEM006202,ORD000011,PROD0016,1,411.9,15,0
ITEM006203,ORD000011,PROD0192,2,219.41,15,0
ITEM006204,ORD000011,PROD0441,1,721.72,5,0
ITEM006205,ORD001374,PROD0432,2,298.17,0,0
ITEM006206,ORD001374,PROD0193,1,951.48,10,0
ITEM006207,ORD001374,PROD0176,1,740.06,25,0
ITEM006208,ORD001374,PROD0008,1,293.72,0,0
ITEM006209,ORD002204,PROD0465,2,180.15,0,0
ITEM006210,ORD001913,PROD0202,3,7.1,40,0
ITEM006211,ORD001913,PROD0006,1,5.45,40,0
ITEM006212,ORD001913,PROD0216,1,10.03,0,0
ITEM006213,ORD000695,PROD0180,3,243.28,0,0
