order_id,customer_id,order_date,status,region_code
ORD003691,CUST00613,2026-01-29 21:04:49,CANCELLED,EAST
ORD000540,,2026-01-30 01:08:14,DELIVERED,SOUTH
ORD002497,CUST00416,2026-01-30 08:13:44,RETURNED,CENTRAL
ORD004599,CUST00774,2026-01-30 08:15:06,CANCELLED,NORTH
ORD004081,CUST00682,2026-01-30 08:27:31,DELIVERED,CENTRAL
ORD000062,CUST00011,2026-01-30 10:40:40,DELIVERED,CENTRAL
ORD000916,CUST00154,2026-01-30 12:17:36,DELIVERED,EAST
ORD004368,CUST00734,2026-01-30 12:47:31,DELIVERED,EAST
ORD001730,CUST00282,2026-01-30 13:44:55,DELIVERED,EAST
ORD001640,CUST00269,2026-01-30 13:52:20,PLACED,EAST
ORD001560,CUST00257,2026-01-30 15:04:04,PLACED,NORTH
ORD004247,CUST00708,2026-01-30 15:48:42,DELIVERED,CENTRAL
ORD004054,CUST00676,2026-01-30 16:22:54,SHIPPED,EAST
ORD004691,CUST00792,2026-01-30 17:22:06,DELIVERED,EAST
ORD004423,CUST00743,2026-01-30 18:31:15,DELIVERED,SOUTH
ORD002982,CUST00506,2026-01-30 19:21:55,DELIVERED,SOUTH
ORD003580,CUST00600,2026-01-30 20:40:21,DELIVERED,WEST
ORD001623,CUST00267,2026-01-30 00:00:00,DELIVERED,NORTH
ORD000168,CUST00027,2026-01-31 05:26:01,RETURNED,NORTH
ORD000117,CUST00019,2026-01-31 06:04:23,DELIVERED,WEST
ORD000991,CUST00166,2026-01-31 13:43:38,DELIVERED,SOUTH
ORD002702,CUST00447,2026-01-31 16:00:48,DELIVERED,NORTH
ORD004148,CUST00693,2026-01-31 16:47:54,CANCELLED,NORTH
ORD003111,CUST00527,2026-01-31 16:56:34,CANCELLED,EAST
ORD004164,CUST00700,2026-01-31 17:27:37,SHIPPED,SOUTH
ORD000927,CUST00157,2026-01-31 18:57:18,PLACED,SOUTH
ORD002451,CUST00405,2026-01-31 21:59:39,CANCELLED,NORTH
ORD004028,CUST00673,2026-02-01 01:54:15,CANCELLED,NORTH
ORD000650,CUST00110,2026-02-01 03:07:19,DELIVERED,NORTH
ORD000890,CUST00149,2026-02-01 05:28:02,DELIVERED,WEST
ORD004059,CUST00677,2026-02-01 08:20:32,DELIVERED,NORTH
ORD004210,CUST00705,2026-02-01 09:47:26,CANCELLED,NORTH
ORD002186,CUST00358,2026-02-01 09:59:24,CANCELLED,WEST
ORD003723,CUST00616,2026-02-01 10:20:55,DELIVERED,EAST
ORD000657,CUST00110,2026-02-01 12:51:06,DELIVERED,NORTH
ORD002972,CUST00503,2026-02-01 12:52:15,DELIVERED,SOUTH
ORD004269,CUST00713,2026-02-01 12:59:55,CANCELLED,EAST
ORD004203,CUST00703,2026-02-01 13:19:02,DELIVERED,SOUTH
ORD001617,CUST00266,2026-02-01 18:00:09,DELIVERED,NORTH
ORD002194,CUST00361,2026-02-01 18:47:55,DELIVERED,CENTRAL
ORD000810,CUST00133,2026-02-01 20:50:26,DELIVERED,WEST
ORD001970,,2026-02-02 06:45:25,DELIVERED,CENTRAL
ORD001358,CUST00225,2026-02-02 09:31:25,DELIVERED,SOUTH
ORD004323,CUST00725,2026-02-02 14:32:28,PLACED,CENTRAL
ORD000212,CUST00034,2026-02-02 15:43:09,DELIVERED,EAST
ORD002007,CUST00333,2026-02-02 17:08:23,CANCELLED,EAST
ORD001476,CUST00247,2026-02-02 18:02:19,DELIVERED,EAST
ORD001933,CUST00319,2026-02-02 19:00:23,PLACED,EAST
ORD000064,,2026-02-02 19:15:06,DELIVERED,CENTRAL
ORD002498,CUST00416,2026-02-02 22:58:45,DELIVERED,CENTRAL
ORD003968,CUST00665,2026-02-02 23:40:14,SHIPPED,CENTRAL
ORD004381,,2026-02-03 00:35:39,PLACED,SOUTH
ORD003008,CUST00510,2026-02-03 01:19:58,DELIVERED,EAST
ORD000135,CUST00022,2026-02-03 06:35:11,DELIVERED,EAST
ORD001118,CUST00182,2026-02-03 08:32:08,PLACED,EAST
ORD000362,CUST00057,2026-02-03 09:27:30,DELIVERED,CENTRAL
ORD000433,CUST00067,2026-02-03 09:52:14,DELIVERED,EAST
ORD002674,CUST00441,2026-02-03 00:00:00,DELIVERED,CENTRAL
ORD004214,CUST00705,2026-02-03 12:21:05,RETURNED,NORTH
ORD003022,CUST00513,2026-02-03 13:14:46,DELIVERED,SOUTH
ORD004491,CUST00754,2026-02-03 13:31:05,CANCELLED,CENTRAL
ORD004372,CUST00734,2026-02-03 16:08:31,DELIVERED,EAST
ORD004142,CUST00693,2026-02-03 17:29:30,SHIPPED,NORTH
ORD000617,CUST00104,2026-02-03 21:22:56,DELIVERED,WEST
ORD002793,CUST00464,2026-02-03 23:06:05,DELIVERED,SOUTH
ORD004047,CUST00676,2026-02-04 09:10:32,DELIVERED,EAST
ORD003901,CUST00654,2026-02-04 09:44:11,DELIVERED,WEST
ORD004585,CUST00771,2026-02-04 10:40:19,DELIVERED,SOUTH
ORD001724,CUST00280,2026-02-04 11:55:42,CANCELLED,SOUTH
ORD003693,CUST00613,2026-02-04 12:55:27,DELIVERED,EAST
ORD004730,CUST00797,2026-02-04 13:38:14,DELIVERED,NORTH
ORD000800,CUST00132,2026-02-04 13:39:13,PLACED,NORTH
ORD001738,CUST00282,2026-02-04 00:00:00,DELIVERED,EAST
ORD003102,CUST00526,2026-02-04 21:24:11,SHIPPED,EAST
ORD003758,CUST00624,2026-02-05 00:02:17,DELIVERED,SOUTH
ORD001603,CUST00264,2026-02-05 09:01:27,DELIVERED,SOUTH
ORD002704,CUST00447,2026-02-05 10:30:09,PLACED,NORTH
ORD002016,,2026-02-05 16:11:50,DELIVERED,EAST
ORD000446,CUST00068,2026-02-05 17:25:39,DELIVERED,NORTH
ORD004710,CUST00795,2026-02-05 18:42:36,DELIVERED,EAST
ORD001550,CUST00257,2026-02-05 19:41:33,SHIPPED,NORTH
ORD000065,CUST00011,2026-02-05 00:00:00,DELIVERED,CENTRAL
ORD002841,CUST00474,2026-02-05 22:37:32,PLACED,CENTRAL
ORD001647,CUST00269,2026-02-06 00:30:49,CANCELLED,EAST
ORD002020,,2026-02-06 14:49:54,SHIPPED,EAST
ORD000381,CUST00059,2026-02-06 19:04:10,DELIVERED,NORTH
ORD003576,CUST00600,2026-02-06 21:27:56,DELIVERED,WEST
ORD000276,CUST00046,2026-02-06 23:11:03,DELIVERED,WEST
ORD001916,CUST00315,2026-02-06 23:20:08,DELIVERED,WEST
ORD003464,CUST00578,2026-02-07 01:15:26,DELIVERED,CENTRAL
ORD000314,CUST00049,2026-02-07 06:03:10,DELIVERED,NORTH
ORD000345,CUST00054,2026-02-07 08:22:47,DELIVERED,SOUTH
ORD002063,CUST00342,2026-02-07 09:39:47,PLACED,CENTRAL
ORD002991,CUST00507,2026-02-07 10:31:49,DELIVERED,WEST
ORD000597,CUST00102,2026-02-07 10:38:18,PLACED,WEST
ORD003017,CUST00512,2026-02-07 11:48:58,CANCELLED,CENTRAL
ORD004080,CUST00682,2026-02-07 12:21:24,CANCELLED,CENTRAL
ORD001139,CUST00184,2026-02-07 14:49:09,SHIPPED,NORTH
ORD001348,CUST00223,2026-02-07 17:38:43,RETURNED,EAST
ORD001454,CUST00242,2026-02-07 17:57:50,RETURNED,NORTH
ORD002864,CUST00478,2026-02-07 18:02:38,DELIVERED,SOUTH
ORD002756,CUST00460,2026-02-07 19:46:47,CANCELLED,WEST
ORD002217,CUST00364,2026-02-07 21:03:13,DELIVERED,EAST
ORD001584,CUST00263,2026-02-08 00:06:09,PLACED,EAST
ORD003809,CUST00634,2026-02-08 12:36:04,CANCELLED,CENTRAL
ORD004427,CUST00743,2026-02-08 18:52:06,PLACED,SOUTH
ORD003095,CUST00524,2026-02-08 21:37:27,DELIVERED,NORTH
ORD001174,CUST00188,2026-02-09 01:21:06,DELIVERED,NORTH
ORD001111,CUST00181,2026-02-09 02:24:48,SHIPPED,WEST
ORD000351,CUST00055,2026-02-09 08:06:50,DELIVERED,SOUTH
ORD004143,CUST00693,2026-02-09 11:48:59,DELIVERED,NORTH
ORD002656,,2026-02-09 14:03:24,DELIVERED,NORTH
ORD004025,CUST00673,2026-02-09 00:00:00,SHIPPED,NORTH
ORD000510,CUST00083,2026-02-09 19:13:14,PLACED,CENTRAL
ORD003270,CUST00550,2026-02-09 22:36:37,DELIVERED,WEST
ORD000515,CUST00084,2026-02-10 00:58:26,DELIVERED,WEST
ORD000371,CUST00058,2026-02-10 05:06:08,SHIPPED,SOUTH
ORD004537,CUST00762,2026-02-10 08:22:19,CANCELLED,CENTRAL
ORD002965,CUST00501,2026-02-10 10:21:43,SHIPPED,EAST
ORD001224,CUST00197,2026-02-10 11:19:01,PLACED,CENTRAL
ORD002197,CUST00361,2026-02-10 11:55:23,DELIVERED,CENTRAL
ORD002479,CUST00411,2026-02-10 13:10:58,DELIVERED,WEST
ORD002609,CUST00431,2026-02-10 13:49:06,CANCELLED,SOUTH
ORD000985,CUST00165,2026-02-10 15:46:26,CANCELLED,EAST
ORD000150,CUST00024,2026-02-10 17:02:15,CANCELLED,SOUTH
ORD001816,CUST00301,2026-02-10 18:55:55,DELIVERED,CENTRAL
ORD002950,CUST00499,2026-02-10 21:59:44,PLACED,SOUTH
ORD003160,CUST00534,2026-02-10 22:57:58,PLACED,WEST
ORD002222,CUST00364,2026-02-11 07:35:44,PLACED,EAST
ORD004714,CUST00795,2026-02-11 08:20:54,CANCELLED,EAST
ORD000413,CUST00062,2026-02-11 08:41:18,DELIVERED,NORTH
ORD003045,CUST00516,2026-02-11 09:26:47,DELIVERED,CENTRAL
ORD004494,CUST00754,2026-02-11 10:59:44,DELIVERED,CENTRAL
ORD004513,CUST00758,2026-02-11 11:43:01,PLACED,SOUTH
ORD001962,CUST00325,2026-02-11 12:37:25,DELIVERED,EAST
ORD003283,CUST00552,2026-02-11 17:36:04,DELIVERED,SOUTH
ORD003003,CUST00509,2026-02-11 20:52:09,DELIVERED,SOUTH
ORD003919,CUST00658,2026-02-12 02:02:44,CANCELLED,EAST
ORD003302,CUST00554,2026-02-12 00:00:00,PLACED,NORTH
ORD004593,CUST00772,2026-02-12 10:38:04,DELIVERED,CENTRAL
ORD000020,CUST00007,2026-02-12 12:07:17,DELIVERED,EAST
ORD004021,CUST00672,2026-02-12 13:15:28,DELIVERED,NORTH
ORD001200,CUST00193,2026-02-12 14:04:44,DELIVERED,CENTRAL
ORD002888,CUST00485,2026-02-12 14:25:48,PLACED,EAST
ORD004291,CUST00720,2026-02-12 14:42:49,DELIVERED,EAST
ORD003214,CUST00543,2026-02-12 15:10:25,SHIPPED,WEST
ORD000225,,2026-02-12 15:13:11,DELIVERED,CENTRAL
ORD001600,CUST00264,2026-02-12 15:35:56,CANCELLED,SOUTH
ORD003222,CUST00544,2026-02-12 17:17:42,PLACED,SOUTH
ORD000577,CUST00097,2026-02-12 18:30:14,DELIVERED,SOUTH
ORD002298,CUST00374,2026-02-12 19:02:20,DELIVERED,WEST
ORD004562,CUST00768,2026-02-12 20:44:35,DELIVERED,EAST
ORD000503,CUST00080,2026-02-13 12:22:22,CANCELLED,SOUTH
ORD004552,CUST00766,2026-02-13 16:09:01,DELIVERED,WEST
ORD003618,CUST00605,2026-02-13 16:23:11,DELIVERED,NORTH
ORD001924,CUST00317,2026-02-13 19:40:05,CANCELLED,SOUTH
ORD000067,CUST00012,2026-02-13 21:24:20,CANCELLED,NORTH
ORD002215,CUST00364,2026-02-13 23:26:50,DELIVERED,EAST
ORD000199,CUST00032,2026-02-14 01:24:27,CANCELLED,NORTH
ORD004020,CUST00672,2026-02-14 08:11:34,CANCELLED,NORTH
ORD004042,CUST00675,2026-02-14 12:39:23,DELIVERED,SOUTH
ORD000302,CUST00048,2026-02-14 12:57:10,DELIVERED,NORTH
ORD001554,CUST00257,2026-02-14 13:18:09,CANCELLED,NORTH
ORD002408,CUST00398,2026-02-14 13:54:59,DELIVERED,CENTRAL
ORD002862,CUST00477,2026-02-14 14:06:44,DELIVERED,SOUTH
ORD002292,CUST00373,2026-02-14 14:51:53,SHIPPED,NORTH
ORD003754,CUST00622,2026-02-14 15:40:39,CANCELLED,SOUTH
ORD003092,CUST00524,2026-02-14 15:52:35,PLACED,NORTH
ORD000900,CUST00150,2026-02-14 20:11:18,DELIVERED,SOUTH
ORD002733,CUST00452,2026-02-14 22:25:30,DELIVERED,NORTH
ORD004666,CUST00786,2026-02-15 06:16:22,RETURNED,EAST
ORD004565,CUST00768,2026-02-15 09:25:31,DELIVERED,EAST
ORD001526,CUST00255,2026-02-15 09:57:42,SHIPPED,NORTH
ORD001006,CUST00167,2026-02-15 11:28:44,DELIVERED,EAST
ORD000233,CUST00037,2026-02-15 12:23:43,CANCELLED,NORTH
ORD004532,CUST00761,2026-02-15 15:05:08,DELIVERED,SOUTH
ORD002202,CUST00362,2026-02-15 18:21:44,DELIVERED,EAST
ORD000441,CUST00067,2026-02-15 18:44:00,DELIVERED,EAST
ORD000037,CUST00009,2026-02-15 21:38:30,DELIVERED,CENTRAL
ORD001604,CUST00265,2026-02-15 23:25:03,RETURNED,CENTRAL
ORD001298,CUST00206,2026-02-16 01:13:24,SHIPPED,NORTH
ORD002277,,2026-02-16 12:35:12,DELIVERED,WEST
ORD001779,CUST00288,2026-02-17 03:11:34,CANCELLED,CENTRAL
ORD004757,CUST00800,2026-02-17 08:40:25,RETURNED,NORTH
ORD003891,CUST00652,2026-02-17 10:18:31,DELIVERED,EAST
ORD000109,CUST00018,2026-02-17 12:19:27,CANCELLED,SOUTH
ORD003877,CUST00648,2026-02-17 13:55:13,DELIVERED,NORTH
ORD001486,CUST00250,2026-02-17 14:14:12,DELIVERED,SOUTH
ORD001561,CUST00257,2026-02-17 19:11:34,DELIVERED,NORTH
ORD002101,CUST00346,2026-02-17 23:17:31,DELIVERED,NORTH
ORD001471,CUST00246,2026-02-18 00:00:00,PLACED,NORTH
ORD004224,CUST00706,2026-02-18 13:14:53,DELIVERED,SOUTH
ORD001485,CUST00249,2026-02-18 13:34:23,DELIVERED,NORTH
ORD004465,CUST00748,2026-02-18 14:33:25,SHIPPED,WEST
ORD001886,CUST00314,2026-02-18 15:22:26,SHIPPED,CENTRAL
ORD000705,CUST00119,2026-02-18 15:51:00,CANCELLED,CENTRAL
ORD000850,CUST00141,2026-02-18 16:09:18,DELIVERED,NORTH
ORD000776,CUST00128,2026-02-18 16:29:24,DELIVERED,NORTH
ORD000179,CUST00028,2026-02-18 16:49:44,DELIVERED,EAST
ORD003992,CUST00668,2026-02-18 20:18:15,DELIVERED,CENTRAL
ORD003194,CUST00541,2026-02-18 21:11:47,DELIVERED,SOUTH
ORD003699,CUST00614,2026-02-18 22:11:24,DELIVERED,NORTH
ORD001195,CUST00192,2026-02-18 22:54:39,DELIVERED,NORTH
ORD001430,,2026-02-18 23:36:57,DELIVERED,WEST
ORD001315,CUST00210,2026-02-18 23:42:36,DELIVERED,CENTRAL
ORD001935,CUST00319,2026-02-19 09:22:20,SHIPPED,EAST
ORD002480,CUST00411,2026-02-19 09:39:22,DELIVERED,WEST
ORD002895,CUST00485,2026-02-19 10:03:25,SHIPPED,EAST
ORD003711,CUST00615,2026-02-19 11:23:01,DELIVERED,NORTH
ORD001794,CUST00297,2026-02-19 12:02:32,DELIVERED,EAST
ORD001097,CUST00179,2026-02-19 12:13:05,PLACED,NORTH
ORD004301,CUST00722,2026-02-19 16:40:51,DELIVERED,NORTH
ORD000720,CUST00121,2026-02-19 19:24:28,DELIVERED,EAST
ORD002103,CUST00347,2026-02-19 19:43:22,DELIVERED,SOUTH
ORD001679,CUST00272,2026-02-19 19:50:48,DELIVERED,CENTRAL
ORD000027,CUST00009,2026-02-19 23:00:03,CANCELLED,CENTRAL
ORD004719,,2026-02-20 00:21:58,DELIVERED,CENTRAL
ORD001307,CUST00209,2026-02-20 11:11:18,DELIVERED,EAST
ORD002728,CUST00451,2026-02-20 12:36:03,DELIVERED,WEST
ORD001191,CUST00191,2026-02-20 15:05:20,RETURNED,EAST
ORD004215,CUST00705,2026-02-20 16:00:48,DELIVERED,NORTH
ORD001854,CUST00308,2026-02-20 16:04:20,CANCELLED,WEST
ORD001135,CUST00183,2026-02-20 19:07:35,PLACED,SOUTH
ORD001555,CUST00257,2026-02-20 19:11:14,DELIVERED,NORTH
ORD002781,CUST00462,2026-02-20 20:10:41,DELIVERED,EAST
ORD000142,,2026-02-21 10:52:45,SHIPPED,EAST
ORD002487,CUST00412,2026-02-21 11:30:44,SHIPPED,WEST
ORD000977,CUST00164,2026-02-21 12:38:17,DELIVERED,SOUTH
ORD004708,CUST00793,2026-02-21 13:19:23,DELIVERED,CENTRAL
ORD001952,,2026-02-21 13:24:49,DELIVERED,EAST
ORD003553,CUST00595,2026-02-21 14:41:05,CANCELLED,SOUTH
ORD003928,CUST00658,2026-02-21 15:33:52,SHIPPED,EAST
ORD004165,CUST00700,2026-02-21 15:49:10,SHIPPED,SOUTH
ORD004417,CUST00740,2026-02-21 16:02:48,DELIVERED,EAST
ORD002216,CUST00364,2026-02-21 16:27:04,DELIVERED,EAST
ORD003286,CUST00553,2026-02-21 16:53:42,DELIVERED,SOUTH
ORD001736,CUST00282,2026-02-21 17:01:04,SHIPPED,EAST
ORD002719,CUST00450,2026-02-21 19:51:02,DELIVERED,SOUTH
ORD001340,,2026-02-22 05:12:16,DELIVERED,SOUTH
ORD000653,CUST00110,2026-02-22 08:01:11,DELIVERED,NORTH
ORD001528,CUST00255,2026-02-22 09:14:39,SHIPPED,NORTH
ORD000514,CUST00084,2026-02-22 10:57:50,CANCELLED,WEST
ORD001221,CUST00196,2026-02-22 11:41:40,DELIVERED,EAST
ORD002591,CUST00429,2026-02-22 12:11:28,PLACED,WEST
ORD002636,CUST00437,2026-02-22 12:40:42,DELIVERED,NORTH
ORD003866,CUST00646,2026-02-22 12:51:33,RETURNED,NORTH
ORD003822,CUST00636,2026-02-22 12:59:21,CANCELLED,CENTRAL
ORD003063,CUST00518,2026-02-22 13:04:03,DELIVERED,SOUTH
ORD002325,CUST00382,2026-02-22 13:33:48,CANCELLED,WEST
ORD001781,,2026-02-22 14:16:16,DELIVERED,NORTH
ORD000796,CUST00132,2026-02-22 15:55:14,SHIPPED,NORTH
ORD000066,CUST00012,2026-02-22 16:37:07,DELIVERED,NORTH
ORD001487,CUST00250,2026-02-22 17:25:00,DELIVERED,SOUTH
ORD003282,CUST00552,2026-02-22 17:42:14,CANCELLED,SOUTH
ORD000165,CUST00026,2026-02-22 18:41:42,PLACED,WEST
ORD002019,CUST00334,2026-02-22 19:02:20,DELIVERED,EAST
ORD003629,,2026-02-22 19:17:31,PLACED,WEST
ORD001312,CUST00210,2026-02-23 08:24:30,DELIVERED,CENTRAL
ORD002014,CUST00334,2026-02-23 09:35:29,DELIVERED,EAST
ORD001878,CUST00312,2026-02-23 16:11:47,DELIVERED,CENTRAL
ORD002561,CUST00424,2026-02-23 16:34:41,PLACED,NORTH
ORD001729,CUST00280,2026-02-23 18:30:50,PLACED,SOUTH
ORD002534,CUST00421,2026-02-23 18:31:51,DELIVERED,EAST
ORD004231,CUST00708,2026-02-23 19:28:47,DELIVERED,CENTRAL
ORD001282,CUST00206,2026-02-23 21:15:43,DELIVERED,NORTH
ORD004418,CUST00740,2026-02-23 22:29:36,PLACED,EAST
ORD001370,CUST00227,2026-02-23 23:14:45,SHIPPED,CENTRAL
ORD003172,CUST00538,2026-02-24 00:00:38,DELIVERED,EAST
ORD002521,CUST00419,2026-02-24 04:12:36,DELIVERED,WEST
ORD003888,CUST00649,2026-02-24 00:00:00,DELIVERED,WEST
ORD002067,CUST00342,2026-02-24 08:05:18,DELIVERED,CENTRAL
ORD003848,CUST00640,2026-02-24 08:35:23,CANCELLED,CENTRAL
ORD001712,CUST00279,2026-02-24 08:37:26,CANCELLED,CENTRAL
ORD003040,CUST00514,2026-02-24 00:00:00,PLACED,CENTRAL
ORD000119,CUST00019,2026-02-24 09:38:08,RETURNED,WEST
ORD000045,CUST00010,2026-02-24 09:52:39,SHIPPED,WEST
ORD003383,CUST00570,2026-02-24 12:47:59,DELIVERED,WEST
ORD000042,CUST00010,2026-02-24 12:53:49,PLACED,WEST
ORD002812,CUST00467,2026-02-24 13:24:48,DELIVERED,SOUTH
ORD000701,CUST00118,2026-02-24 14:03:24,PLACED,NORTH
ORD000081,CUST00013,2026-02-24 14:42:43,DELIVERED,NORTH
ORD000070,CUST00012,2026-02-24 16:35:03,DELIVERED,NORTH
ORD003215,CUST00544,2026-02-24 16:42:15,RETURNED,SOUTH
ORD001022,CUST00168,2026-02-24 20:47:12,DELIVERED,EAST
ORD003640,CUST00608,2026-02-25 10:21:30,DELIVERED,CENTRAL
ORD004016,CUST00671,2026-02-25 11:21:05,DELIVERED,SOUTH
ORD003220,CUST00544,2026-02-25 13:00:23,DELIVERED,SOUTH
ORD002993,,2026-02-25 14:06:57,CANCELLED,WEST
ORD003591,CUST00603,2026-02-25 14:37:52,DELIVERED,CENTRAL
ORD003844,CUST00639,2026-02-25 15:01:50,DELIVERED,EAST
ORD000928,CUST00157,2026-02-25 15:34:04,DELIVERED,SOUTH
ORD004104,CUST00688,2026-02-25 17:49:25,SHIPPED,EAST
ORD003374,CUST00566,2026-02-25 18:04:23,DELIVERED,EAST
ORD002795,CUST00464,2026-02-25 19:07:49,DELIVERED,SOUTH
ORD001757,CUST00284,2026-02-25 19:13:50,DELIVERED,SOUTH
ORD003036,CUST00514,2026-02-26 00:41:57,DELIVERED,CENTRAL
ORD002744,CUST00453,2026-02-26 11:31:53,DELIVERED,CENTRAL
ORD004201,CUST00703,2026-02-26 11:58:01,SHIPPED,SOUTH
ORD004525,CUST00759,2026-02-26 12:11:42,PLACED,CENTRAL
ORD004263,CUST00710,2026-02-26 12:19:31,DELIVERED,SOUTH
ORD001290,CUST00206,2026-02-26 13:24:29,DELIVERED,NORTH
ORD001453,CUST00242,2026-02-26 16:29:09,CANCELLED,NORTH
ORD001627,CUST00267,2026-02-26 17:02:25,CANCELLED,NORTH
ORD002831,CUST00472,2026-02-26 18:14:37,DELIVERED,CENTRAL
ORD003745,CUST00621,2026-02-26 20:00:53,DELIVERED,EAST
ORD002085,CUST00344,2026-02-27 09:45:55,DELIVERED,SOUTH
ORD002293,CUST00373,2026-02-27 10:38:45,SHIPPED,NORTH
ORD001857,CUST00308,2026-02-27 12:06:31,SHIPPED,WEST
ORD002610,CUST00432,2026-02-27 12:39:50,CANCELLED,WEST
ORD002626,CUST00435,2026-02-27 13:10:01,DELIVERED,EAST
ORD002481,CUST00411,2026-02-27 00:00:00,CANCELLED,WEST
ORD003127,CUST00531,2026-02-27 14:53:47,DELIVERED,CENTRAL
ORD000972,CUST00163,2026-02-27 00:00:00,DELIVERED,WEST
ORD001171,CUST00187,2026-02-27 17:02:22,SHIPPED,WEST
ORD001505,CUST00251,2026-02-27 19:30:32,DELIVERED,SOUTH
ORD001894,CUST00314,2026-02-27 21:24:04,RETURNED,CENTRAL
ORD002571,CUST00426,2026-02-28 06:49:07,DELIVERED,WEST
ORD002533,CUST00421,2026-02-28 08:37:04,DELIVERED,EAST
ORD001543,CUST00256,2026-02-28 09:20:22,DELIVERED,WEST
ORD003069,CUST00518,2026-02-28 00:00:00,DELIVERED,SOUTH
ORD001518,CUST00253,2026-02-28 14:09:16,SHIPPED,EAST
ORD000603,CUST00102,2026-02-28 18:00:38,DELIVERED,WEST
ORD003595,CUST00603,2026-02-28 18:32:03,DELIVERED,CENTRAL
ORD001268,CUST00204,2026-02-28 18:42:59,DELIVERED,NORTH
ORD003847,CUST00640,2026-02-28 00:00:00,CANCELLED,CENTRAL
ORD000364,CUST00057,2026-02-28 22:45:26,DELIVERED,CENTRAL
ORD002759,,2026-03-01 09:18:54,CANCELLED,WEST
ORD000692,CUST00117,2026-03-01 11:16:12,DELIVERED,CENTRAL
ORD000263,CUST00042,2026-03-01 11:32:44,DELIVERED,EAST
ORD001506,CUST00252,2026-03-01 11:44:31,RETURNED,CENTRAL
ORD000683,CUST00116,2026-03-01 11:57:35,CANCELLED,CENTRAL
ORD004195,CUST00702,2026-03-01 12:53:22,DELIVERED,WEST
ORD000564,CUST00096,2026-03-01 13:03:25,DELIVERED,EAST
ORD001514,CUST00253,2026-03-01 15:11:07,PLACED,EAST
ORD002316,CUST00380,2026-03-01 15:19:35,PLACED,NORTH
ORD000186,CUST00030,2026-03-01 17:21:08,DELIVERED,WEST
ORD002242,CUST00366,2026-03-01 17:30:38,SHIPPED,SOUTH
ORD003034,CUST00514,2026-03-01 20:11:35,DELIVERED,CENTRAL
ORD004544,CUST00764,2026-03-01 21:37:49,SHIPPED,EAST
ORD000697,CUST00118,2026-03-02 06:31:32,DELIVERED,NORTH
ORD004397,CUST00737,2026-03-02 07:21:41,DELIVERED,SOUTH
ORD000015,CUST00005,2026-03-02 08:16:49,DELIVERED,NORTH
ORD000839,CUST00139,2026-03-02 10:19:47,DELIVERED,SOUTH
ORD002800,CUST00464,2026-03-02 13:03:23,DELIVERED,SOUTH
ORD004304,CUST00722,2026-03-02 16:31:36,PLACED,NORTH
ORD004150,CUST00693,2026-03-02 18:03:26,SHIPPED,NORTH
ORD001355,CUST00224,2026-03-02 18:24:55,SHIPPED,EAST
ORD000563,CUST00096,2026-03-02 18:25:05,DELIVERED,EAST
ORD001834,CUST00303,2026-03-02 18:46:55,DELIVERED,EAST
ORD001173,CUST00187,2026-03-02 19:40:47,PLACED,WEST
ORD003361,CUST00565,2026-03-02 21:42:20,DELIVERED,CENTRAL
ORD001053,CUST00172,2026-03-02 23:49:17,DELIVERED,SOUTH
ORD001121,CUST00182,2026-03-03 00:00:00,DELIVERED,EAST
ORD003169,CUST00536,2026-03-03 08:55:18,PLACED,EAST
ORD003237,CUST00544,2026-03-03 08:55:49,DELIVERED,SOUTH
ORD004497,CUST00754,2026-03-03 09:24:35,DELIVERED,CENTRAL
ORD002713,CUST00448,2026-03-03 10:37:34,DELIVERED,WEST
ORD000733,CUST00123,2026-03-03 10:42:20,CANCELLED,EAST
ORD001145,CUST00184,2026-03-03 10:57:33,RETURNED,NORTH
ORD001684,CUST00272,2026-03-03 11:23:12,CANCELLED,CENTRAL
ORD000989,CUST00165,2026-03-03 13:46:55,DELIVERED,EAST
ORD004431,CUST00744,2026-03-03 13:52:56,DELIVERED,EAST
ORD003738,CUST00618,2026-03-03 16:59:39,DELIVERED,EAST
ORD001988,CUST00328,2026-03-03 17:08:48,DELIVERED,SOUTH
ORD001354,CUST00224,2026-03-03 17:24:26,CANCELLED,EAST
ORD002657,CUST00439,2026-03-03 18:53:53,SHIPPED,NORTH
ORD000122,CUST00020,2026-03-03 19:14:14,PLACED,WEST
ORD000843,CUST00140,2026-03-03 19:46:05,CANCELLED,WEST
ORD004056,CUST00677,2026-03-04 00:00:00,DELIVERED,NORTH
ORD002879,CUST00483,2026-03-04 08:46:58,CANCELLED,WEST
ORD002708,CUST00447,2026-03-04 10:22:43,SHIPPED,NORTH
ORD000172,CUST00027,2026-03-04 11:40:12,SHIPPED,NORTH
ORD001492,CUST00250,2026-03-04 12:40:40,DELIVERED,SOUTH
ORD000794,CUST00131,2026-03-04 12:59:45,PLACED,NORTH
ORD004222,CUST00706,2026-03-04 14:43:09,DELIVERED,SOUTH
ORD004422,CUST00742,2026-03-04 14:50:59,SHIPPED,SOUTH
ORD004715,CUST00795,2026-03-04 16:09:56,DELIVERED,EAST
ORD000078,CUST00013,2026-03-05 03:19:37,DELIVERED,NORTH
ORD000898,CUST00150,2026-03-05 03:45:18,DELIVERED,SOUTH
ORD004004,CUST00669,2026-03-05 08:35:22,DELIVERED,EAST
ORD003945,CUST00664,2026-03-05 12:57:08,SHIPPED,NORTH
