customer_id,order_date,previous_order_date,days_gap,avg_gap_days,risk_flag
CUST00418,2025-05-20,,,72.4,At Risk
CUST00418,2025-08-14,2025-05-20,86.0,72.4,At Risk
CUST00418,2025-09-28,2025-08-14,45.0,72.4,At Risk
CUST00418,2025-11-05,2025-09-28,38.0,72.4,At Risk
CUST00418,2026-01-27,2025-11-05,83.0,72.4,At Risk
CUST00418,2026-05-17,2026-01-27,110.0,72.4,At Risk
CUST00419,2025-10-22,,,21.9,Healthy
CUST00419,2025-10-24,2025-10-22,2.0,21.9,Healthy
CUST00419,2025-10-29,2025-10-24,5.0,21.9,Healthy
CUST00419,2025-12-15,2025-10-29,47.0,21.9,Healthy
CUST00419,2026-02-24,2025-12-15,71.0,21.9,Healthy
CUST00419,2026-03-24,2026-02-24,28.0,21.9,Healthy
CUST00419,2026-04-27,2026-03-24,34.0,21.9,Healthy
CUST00419,2026-04-28,2026-04-27,1.0,21.9,Healthy
CUST00419,2026-05-08,2026-04-28,10.0,21.9,Healthy
CUST00419,2026-05-22,2026-05-08,14.0,21.9,Healthy
CUST00419,2026-06-01,2026-05-22,10.0,21.9,Healthy
CUST00419,2026-07-09,2026-06-01,38.0,21.9,Healthy
CUST00419,2026-07-12,2026-07-09,3.0,21.9,Healthy
CUST00420,2024-11-28,,,130.0,At Risk
CUST00420,2025-04-08,2024-11-28,131.0,130.0,At Risk
CUST00420,2025-05-22,2025-04-08,44.0,130.0,At Risk
CUST00420,2025-11-24,2025-05-22,186.0,130.0,At Risk
CUST00420,2026-05-02,2025-11-24,159.0,130.0,At Risk
CUST00421,2026-02-23,,,28.4,Healthy
CUST00421,2026-02-28,2026-02-23,5.0,28.4,Healthy
CUST00421,2026-03-18,2026-02-28,18.0,28.4,Healthy
CUST00421,2026-04-30,2026-03-18,43.0,28.4,Healthy
CUST00421,2026-05-07,2026-04-30,7.0,28.4,Healthy
CUST00421,2026-07-15,2026-05-07,69.0,28.4,Healthy
CUST00422,2026-01-29,,,,Single Order
CUST00423,2024-11-26,,,28.8,Healthy
CUST00423,2025-01-03,2024-11-26,38.0,28.8,Healthy
CUST00423,2025-03-22,2025-01-03,78.0,28.8,Healthy
CUST00423,2025-04-12,2025-03-22,21.0,28.8,Healthy
CUST00423,2025-05-19,2025-04-12,37.0,28.8,Healthy
CUST00423,2025-06-03,2025-05-19,15.0,28.8,Healthy
CUST00423,2025-06-28,2025-06-03,25.0,28.8,Healthy
CUST00423,2025-07-09,2025-06-28,11.0,28.8,Healthy
CUST00423,2025-07-26,2025-07-09,17.0,28.8,Healthy
CUST00423,2025-08-17,2025-07-26,22.0,28.8,Healthy
CUST00423,2025-09-09,2025-08-17,23.0,28.8,Healthy
CUST00423,2025-10-07,2025-09-09,28.0,28.8,Healthy
CUST00423,2025-10-12,2025-10-07,5.0,28.8,Healthy
CUST00423,2025-10-28,2025-10-12,16.0,28.8,Healthy
CUST00423,2025-12-18,2025-10-28,51.0,28.8,Healthy
CUST00423,2026-04-19,2025-12-18,122.0,28.8,Healthy
CUST00423,2026-04-19,2026-04-19,0.0,28.8,Healthy
CUST00423,2026-05-08,2026-04-19,19.0,28.8,Healthy
CUST00423,2026-05-13,2026-05-08,5.0,28.8,Healthy
CUST00423,2026-06-03,2026-05-13,21.0,28.8,Healthy
CUST00423,2026-06-25,2026-06-03,22.0,28.8,Healthy
CUST00424,2025-07-09,,,37.1,At Risk
CUST00424,2025-07-11,2025-07-09,2.0,37.1,At Risk
CUST00424,2025-07-18,2025-07-11,7.0,37.1,At Risk
CUST00424,2025-07-24,2025-07-18,6.0,37.1,At Risk
CUST00424,2025-12-19,2025-07-24,148.0,37.1,At Risk
CUST00424,2026-01-05,2025-12-19,17.0,37.1,At Risk
CUST00424,2026-01-27,2026-01-05,22.0,37.1,At Risk
CUST00424,2026-02-23,2026-01-27,27.0,37.1,At Risk
CUST00424,2026-05-28,2026-02-23,94.0,37.1,At Risk
CUST00424,2026-06-10,2026-05-28,13.0,37.1,At Risk
CUST00424,2026-07-15,2026-06-10,35.0,37.1,At Risk
CUST00426,2025-04-25,,,71.2,At Risk
CUST00426,2025-05-20,2025-04-25,25.0,71.2,At Risk
CUST00426,2026-02-28,2025-05-20,284.0,71.2,At Risk
CUST00426,2026-03-26,2026-02-28,26.0,71.2,At Risk
CUST00426,2026-04-06,2026-03-26,11.0,71.2,At Risk
CUST00426,2026-06-16,2026-04-06,71.0,71.2,At Risk
CUST00426,2026-06-26,2026-06-16,10.0,71.2,At Risk
CUST00427,2025-06-20,,,101.8,At Risk
CUST00427,2025-06-27,2025-06-20,7.0,101.8,At Risk
CUST00427,2025-07-16,2025-06-27,19.0,101.8,At Risk
CUST00427,2025-09-07,2025-07-16,53.0,101.8,At Risk
CUST00427,2026-08-01,2025-09-07,328.0,101.8,At Risk
CUST00428,2025-07-22,,,92.3,At Risk
CUST00428,2026-06-06,2025-07-22,319.0,92.3,At Risk
CUST00428,2026-07-03,2026-06-06,27.0,92.3,At Risk
CUST00428,2026-07-06,2026-07-03,3.0,92.3,At Risk
CUST00428,2026-07-26,2026-07-06,20.0,92.3,At Risk
CUST00429,2025-07-25,,,52.7,At Risk
CUST00429,2025-10-12,2025-07-25,79.0,52.7,At Risk
CUST00429,2025-10-31,2025-10-12,19.0,52.7,At Risk
CUST00429,2025-12-14,2025-10-31,44.0,52.7,At Risk
CUST00429,2025-12-22,2025-12-14,8.0,52.7,At Risk
CUST00429,2026-02-22,2025-12-22,62.0,52.7,At Risk
CUST00429,2026-04-21,2026-02-22,58.0,52.7,At Risk
CUST00429,2026-07-29,2026-04-21,99.0,52.7,At Risk
CUST00430,2026-04-13,,,9.2,Healthy
CUST00430,2026-04-19,2026-04-13,6.0,9.2,Healthy
CUST00430,2026-04-20,2026-04-19,1.0,9.2,Healthy
CUST00430,2026-05-03,2026-04-20,13.0,9.2,Healthy
CUST00430,2026-06-05,2026-05-03,33.0,9.2,Healthy
CUST00430,2026-06-07,2026-06-05,2.0,9.2,Healthy
CUST00430,2026-06-10,2026-06-07,3.0,9.2,Healthy
CUST00430,2026-06-29,2026-06-10,19.0,9.2,Healthy
CUST00430,2026-07-15,2026-06-29,16.0,9.2,Healthy
CUST00430,2026-07-16,2026-07-15,1.0,9.2,Healthy
CUST00430,2026-07-22,2026-07-16,6.0,9.2,Healthy
CUST00430,2026-07-23,2026-07-22,1.0,9.2,Healthy
CUST00431,2025-10-03,,,150.0,At Risk
CUST00431,2026-02-10,2025-10-03,130.0,150.0,At Risk
CUST00431,2026-07-30,2026-02-10,170.0,150.0,At Risk
CUST00432,2025-11-18,,,49.0,At Risk
CUST00432,2026-01-18,2025-11-18,61.0,49.0,At Risk
CUST00432,2026-02-27,2026-01-18,40.0,49.0,At Risk
CUST00432,2026-04-10,2026-02-27,42.0,49.0,At Risk
CUST00432,2026-06-14,2026-04-10,65.0,49.0,At Risk
CUST00432,2026-07-21,2026-06-14,37.0,49.0,At Risk
CUST00433,2025-05-23,,,175.0,At Risk
CUST00433,2025-08-14,2025-05-23,83.0,175.0,At Risk
CUST00433,2026-05-08,2025-08-14,267.0,175.0,At Risk
CUST00434,2025-02-24,,,101.3,At Risk
CUST00434,2025-02-25,2025-02-24,1.0,101.3,At Risk
CUST00434,2025-08-23,2025-02-25,179.0,101.3,At Risk
CUST00434,2025-12-25,2025-08-23,124.0,101.3,At Risk
CUST00435,2024-11-26,,,145.8,At Risk
CUST00435,2025-05-29,2024-11-26,184.0,145.8,At Risk
CUST00435,2025-12-23,2025-05-29,208.0,145.8,At Risk
CUST00435,2026-02-27,2025-12-23,66.0,145.8,At Risk
CUST00435,2026-07-02,2026-02-27,125.0,145.8,At Risk
CUST00436,2024-12-15,,,197.7,At Risk
CUST00436,2025-01-01,2024-12-15,17.0,197.7,At Risk
CUST00436,2025-10-06,2025-01-01,278.0,197.7,At Risk
CUST00436,2026-07-31,2025-10-06,298.0,197.7,At Risk
CUST00437,2026-01-25,,,31.2,At Risk
CUST00437,2026-02-22,2026-01-25,28.0,31.2,At Risk
CUST00437,2026-05-02,2026-02-22,69.0,31.2,At Risk
CUST00437,2026-06-09,2026-05-02,38.0,31.2,At Risk
CUST00437,2026-06-13,2026-06-09,4.0,31.2,At Risk
CUST00437,2026-06-30,2026-06-13,17.0,31.2,At Risk
CUST00438,2025-04-10,,,43.8,At Risk
CUST00438,2025-04-10,2025-04-10,0.0,43.8,At Risk
CUST00438,2025-06-20,2025-04-10,71.0,43.8,At Risk
CUST00438,2025-08-10,2025-06-20,51.0,43.8,At Risk
CUST00438,2025-08-23,2025-08-10,13.0,43.8,At Risk
CUST00438,2025-09-03,2025-08-23,11.0,43.8,At Risk
CUST00438,2025-11-16,2025-09-03,74.0,43.8,At Risk
CUST00438,2025-12-29,2025-11-16,43.0,43.8,At Risk
CUST00438,2026-05-13,2025-12-29,135.0,43.8,At Risk
CUST00438,2026-05-22,2026-05-13,9.0,43.8,At Risk
CUST00438,2026-06-22,2026-05-22,31.0,43.8,At Risk
CUST00439,2025-10-02,,,24.9,Healthy
CUST00439,2025-10-19,2025-10-02,17.0,24.9,Healthy
CUST00439,2025-11-09,2025-10-19,21.0,24.9,Healthy
CUST00439,2025-11-24,2025-11-09,15.0,24.9,Healthy
CUST00439,2025-11-27,2025-11-24,3.0,24.9,Healthy
CUST00439,2025-12-25,2025-11-27,28.0,24.9,Healthy
CUST00439,2025-12-29,2025-12-25,4.0,24.9,Healthy
CUST00439,2026-03-03,2025-12-29,64.0,24.9,Healthy
CUST00439,2026-03-07,2026-03-03,4.0,24.9,Healthy
CUST00439,2026-04-21,2026-03-07,45.0,24.9,Healthy
CUST00439,2026-06-09,2026-04-21,49.0,24.9,Healthy
CUST00439,2026-07-03,2026-06-09,24.0,24.9,Healthy
CUST00440,2026-04-06,,,39.0,At Risk
CUST00440,2026-04-27,2026-04-06,21.0,39.0,At Risk
CUST00440,2026-05-20,2026-04-27,23.0,39.0,At Risk
CUST00440,2026-08-01,2026-05-20,73.0,39.0,At Risk
CUST00441,2025-05-13,,,43.3,At Risk
CUST00441,2025-05-13,2025-05-13,0.0,43.3,At Risk
CUST00441,2025-06-03,2025-05-13,21.0,43.3,At Risk
CUST00441,2025-06-21,2025-06-03,18.0,43.3,At Risk
CUST00441,2025-07-20,2025-06-21,29.0,43.3,At Risk
CUST00441,2025-07-24,2025-07-20,4.0,43.3,At Risk
CUST00441,2026-02-03,2025-07-24,194.0,43.3,At Risk
CUST00441,2026-03-12,2026-02-03,37.0,43.3,At Risk
CUST00442,2025-11-20,,,83.3,At Risk
CUST00442,2026-01-10,2025-11-20,51.0,83.3,At Risk
CUST00442,2026-01-11,2026-01-10,1.0,83.3,At Risk
CUST00442,2026-07-28,2026-01-11,198.0,83.3,At Risk
CUST00443,2025-06-12,,,131.0,At Risk
CUST00443,2025-11-09,2025-06-12,150.0,131.0,At Risk
CUST00443,2026-05-24,2025-11-09,196.0,131.0,At Risk
CUST00443,2026-07-10,2026-05-24,47.0,131.0,At Risk
CUST00444,2025-03-09,,,203.0,At Risk
CUST00444,2025-12-30,2025-03-09,296.0,203.0,At Risk
CUST00444,2026-04-19,2025-12-30,110.0,203.0,At Risk
CUST00445,2026-05-06,,,28.7,Healthy
CUST00445,2026-06-11,2026-05-06,36.0,28.7,Healthy
CUST00445,2026-06-28,2026-06-11,17.0,28.7,Healthy
CUST00445,2026-07-31,2026-06-28,33.0,28.7,Healthy
CUST00446,2025-06-07,,,165.5,At Risk
CUST00446,2025-08-08,2025-06-07,62.0,165.5,At Risk
CUST00446,2026-05-04,2025-08-08,269.0,165.5,At Risk
CUST00447,2025-09-14,,,19.5,Healthy
CUST00447,2025-09-30,2025-09-14,16.0,19.5,Healthy
CUST00447,2025-10-05,2025-09-30,5.0,19.5,Healthy
CUST00447,2025-11-22,2025-10-05,48.0,19.5,Healthy
CUST00447,2025-12-21,2025-11-22,29.0,19.5,Healthy
CUST00447,2026-01-19,2025-12-21,29.0,19.5,Healthy
CUST00447,2026-01-31,2026-01-19,12.0,19.5,Healthy
CUST00447,2026-02-05,2026-01-31,5.0,19.5,Healthy
CUST00447,2026-03-04,2026-02-05,27.0,19.5,Healthy
CUST00447,2026-03-27,2026-03-04,23.0,19.5,Healthy
CUST00447,2026-04-02,2026-03-27,6.0,19.5,Healthy
CUST00447,2026-04-11,2026-04-02,9.0,19.5,Healthy
CUST00447,2026-04-12,2026-04-11,1.0,19.5,Healthy
CUST00447,2026-04-22,2026-04-12,10.0,19.5,Healthy
CUST00447,2026-06-17,2026-04-22,56.0,19.5,Healthy
CUST00447,2026-07-04,2026-06-17,17.0,19.5,Healthy
CUST00448,2026-01-15,,,19.0,Healthy
CUST00448,2026-01-16,2026-01-15,1.0,19.0,Healthy
CUST00448,2026-03-03,2026-01-16,46.0,19.0,Healthy
CUST00448,2026-03-13,2026-03-03,10.0,19.0,Healthy
CUST00449,2026-04-03,,,23.5,Healthy
CUST00449,2026-05-10,2026-04-03,37.0,23.5,Healthy
CUST00449,2026-05-20,2026-05-10,10.0,23.5,Healthy
CUST00450,2026-02-21,,,36.3,At Risk
CUST00450,2026-03-25,2026-02-21,32.0,36.3,At Risk
CUST00450,2026-04-21,2026-03-25,27.0,36.3,At Risk
CUST00450,2026-05-12,2026-04-21,21.0,36.3,At Risk
CUST00450,2026-07-16,2026-05-12,65.0,36.3,At Risk
CUST00451,2026-02-20,,,38.8,At Risk
CUST00451,2026-03-25,2026-02-20,33.0,38.8,At Risk
CUST00451,2026-04-10,2026-03-25,16.0,38.8,At Risk
CUST00451,2026-07-09,2026-04-10,90.0,38.8,At Risk
CUST00451,2026-07-25,2026-07-09,16.0,38.8,At Risk
CUST00452,2025-06-15,,,33.8,At Risk
CUST00452,2025-06-25,2025-06-15,10.0,33.8,At Risk
CUST00452,2025-08-04,2025-06-25,40.0,33.8,At Risk
CUST00452,2025-09-01,2025-08-04,28.0,33.8,At Risk
CUST00452,2025-10-08,2025-09-01,37.0,33.8,At Risk
CUST00452,2025-10-26,2025-10-08,18.0,33.8,At Risk
CUST00452,2025-11-20,2025-10-26,25.0,33.8,At Risk
CUST00452,2026-02-14,2025-11-20,86.0,33.8,At Risk
CUST00452,2026-05-27,2026-02-14,102.0,33.8,At Risk
CUST00452,2026-06-01,2026-05-27,5.0,33.8,At Risk
CUST00452,2026-06-09,2026-06-01,8.0,33.8,At Risk
CUST00452,2026-06-27,2026-06-09,18.0,33.8,At Risk
CUST00452,2026-07-26,2026-06-27,29.0,33.8,At Risk
CUST00453,2026-01-12,,,24.0,Healthy
CUST00453,2026-01-27,2026-01-12,15.0,24.0,Healthy
CUST00453,2026-01-29,2026-01-27,2.0,24.0,Healthy
CUST00453,2026-02-26,2026-01-29,28.0,24.0,Healthy
CUST00453,2026-04-18,2026-02-26,51.0,24.0,Healthy
CUST00455,2026-06-21,,,20.0,Healthy
CUST00455,2026-07-09,2026-06-21,18.0,20.0,Healthy
CUST00455,2026-07-31,2026-07-09,22.0,20.0,Healthy
CUST00456,2025-05-16,,,78.7,At Risk
CUST00456,2025-12-16,2025-05-16,214.0,78.7,At Risk
CUST00456,2026-01-07,2025-12-16,22.0,78.7,At Risk
CUST00456,2026-01-07,2026-01-07,0.0,78.7,At Risk
CUST00459,2026-06-26,,,,Single Order
CUST00460,2024-12-17,,,53.9,At Risk
CUST00460,2025-02-09,2024-12-17,54.0,53.9,At Risk
CUST00460,2025-05-23,2025-02-09,103.0,53.9,At Risk
CUST00460,2025-06-12,2025-05-23,20.0,53.9,At Risk
CUST00460,2025-09-14,2025-06-12,94.0,53.9,At Risk
CUST00460,2025-11-15,2025-09-14,62.0,53.9,At Risk
CUST00460,2026-02-07,2025-11-15,84.0,53.9,At Risk
CUST00460,2026-03-17,2026-02-07,38.0,53.9,At Risk
CUST00460,2026-04-25,2026-03-17,39.0,53.9,At Risk
CUST00460,2026-05-03,2026-04-25,8.0,53.9,At Risk
CUST00460,2026-06-09,2026-05-03,37.0,53.9,At Risk
CUST00461,2025-03-23,,,66.7,At Risk
CUST00461,2025-04-06,2025-03-23,14.0,66.7,At Risk
CUST00461,2025-06-08,2025-04-06,63.0,66.7,At Risk
CUST00461,2025-08-12,2025-06-08,65.0,66.7,At Risk
CUST00461,2025-11-06,2025-08-12,86.0,66.7,At Risk
CUST00461,2025-11-23,2025-11-06,17.0,66.7,At Risk
CUST00461,2026-04-27,2025-11-23,155.0,66.7,At Risk
CUST00462,2025-12-17,,,34.0,At Risk
CUST00462,2026-02-20,2025-12-17,65.0,34.0,At Risk
CUST00462,2026-04-09,2026-02-20,48.0,34.0,At Risk
CUST00462,2026-05-13,2026-04-09,34.0,34.0,At Risk
CUST00462,2026-05-18,2026-05-13,5.0,34.0,At Risk
CUST00462,2026-06-06,2026-05-18,19.0,34.0,At Risk
CUST00462,2026-07-09,2026-06-06,33.0,34.0,At Risk
CUST00463,2024-12-30,,,56.3,At Risk
CUST00463,2025-01-17,2024-12-30,18.0,56.3,At Risk
CUST00463,2025-01-29,2025-01-17,12.0,56.3,At Risk
CUST00463,2025-08-08,2025-01-29,191.0,56.3,At Risk
CUST00463,2025-10-22,2025-08-08,75.0,56.3,At Risk
CUST00463,2026-01-02,2025-10-22,72.0,56.3,At Risk
CUST00463,2026-01-19,2026-01-02,17.0,56.3,At Risk
CUST00463,2026-04-02,2026-01-19,73.0,56.3,At Risk
CUST00463,2026-04-14,2026-04-02,12.0,56.3,At Risk
CUST00463,2026-05-15,2026-04-14,31.0,56.3,At Risk
CUST00463,2026-07-16,2026-05-15,62.0,56.3,At Risk
CUST00464,2025-07-29,,,44.6,At Risk
CUST00464,2025-11-06,2025-07-29,100.0,44.6,At Risk
CUST00464,2025-11-20,2025-11-06,14.0,44.6,At Risk
CUST00464,2025-12-05,2025-11-20,15.0,44.6,At Risk
CUST00464,2026-02-03,2025-12-05,60.0,44.6,At Risk
CUST00464,2026-02-25,2026-02-03,22.0,44.6,At Risk
CUST00464,2026-03-02,2026-02-25,5.0,44.6,At Risk
CUST00464,2026-06-19,2026-03-02,109.0,44.6,At Risk
CUST00464,2026-07-21,2026-06-19,32.0,44.6,At Risk
CUST00465,2026-07-26,,,,Single Order
CUST00466,2026-01-14,,,196.0,At Risk
CUST00466,2026-07-29,2026-01-14,196.0,196.0,At Risk
CUST00467,2024-10-29,,,96.6,At Risk
CUST00467,2024-12-11,2024-10-29,43.0,96.6,At Risk
CUST00467,2025-07-31,2024-12-11,232.0,96.6,At Risk
CUST00467,2025-08-22,2025-07-31,22.0,96.6,At Risk
CUST00467,2025-12-15,2025-08-22,115.0,96.6,At Risk
CUST00467,2026-02-24,2025-12-15,71.0,96.6,At Risk
CUST00468,2025-04-13,,,156.7,At Risk
CUST00468,2025-10-19,2025-04-13,189.0,156.7,At Risk
CUST00468,2026-07-12,2025-10-19,266.0,156.7,At Risk
CUST00468,2026-07-27,2026-07-12,15.0,156.7,At Risk
CUST00469,2025-03-30,,,49.0,At Risk
CUST00469,2025-05-18,2025-03-30,49.0,49.0,At Risk
CUST00469,2025-07-23,2025-05-18,66.0,49.0,At Risk
CUST00469,2025-10-30,2025-07-23,99.0,49.0,At Risk
CUST00469,2025-11-03,2025-10-30,4.0,49.0,At Risk
CUST00469,2025-12-02,2025-11-03,29.0,49.0,At Risk
CUST00469,2026-01-18,2025-12-02,47.0,49.0,At Risk
CUST00470,2025-02-03,,,87.0,At Risk
CUST00470,2025-03-12,2025-02-03,37.0,87.0,At Risk
CUST00470,2025-04-01,2025-03-12,20.0,87.0,At Risk
CUST00470,2025-10-22,2025-04-01,204.0,87.0,At Risk
CUST00471,2026-05-21,,,,Single Order
CUST00472,2025-06-23,,,82.7,At Risk
CUST00472,2025-09-17,2025-06-23,86.0,82.7,At Risk
CUST00472,2025-10-13,2025-09-17,26.0,82.7,At Risk
CUST00472,2026-02-26,2025-10-13,136.0,82.7,At Risk
CUST00473,2026-01-18,,,,Single Order
CUST00474,2025-10-05,,,36.1,At Risk
CUST00474,2025-12-11,2025-10-05,67.0,36.1,At Risk
CUST00474,2026-01-01,2025-12-11,21.0,36.1,At Risk
CUST00474,2026-01-18,2026-01-01,17.0,36.1,At Risk
CUST00474,2026-01-18,2026-01-18,0.0,36.1,At Risk
CUST00474,2026-02-05,2026-01-18,18.0,36.1,At Risk
CUST00474,2026-04-22,2026-02-05,76.0,36.1,At Risk
CUST00474,2026-06-15,2026-04-22,54.0,36.1,At Risk
CUST00475,2025-12-14,,,92.5,At Risk
CUST00475,2026-04-06,2025-12-14,113.0,92.5,At Risk
CUST00475,2026-06-17,2026-04-06,72.0,92.5,At Risk
CUST00476,2025-01-19,,,46.6,At Risk
CUST00476,2025-01-31,2025-01-19,12.0,46.6,At Risk
CUST00476,2025-05-01,2025-01-31,90.0,46.6,At Risk
CUST00476,2025-05-18,2025-05-01,17.0,46.6,At Risk
CUST00476,2025-08-17,2025-05-18,91.0,46.6,At Risk
CUST00476,2025-08-24,2025-08-17,7.0,46.6,At Risk
CUST00476,2025-09-26,2025-08-24,33.0,46.6,At Risk
CUST00476,2025-10-04,2025-09-26,8.0,46.6,At Risk
CUST00476,2025-12-21,2025-10-04,78.0,46.6,At Risk
CUST00476,2026-01-25,2025-12-21,35.0,46.6,At Risk
CUST00476,2026-04-30,2026-01-25,95.0,46.6,At Risk
CUST00477,2025-08-28,,,61.0,At Risk
CUST00477,2025-09-12,2025-08-28,15.0,61.0,At Risk
CUST00477,2025-11-05,2025-09-12,54.0,61.0,At Risk
CUST00477,2026-02-14,2025-11-05,101.0,61.0,At Risk
CUST00477,2026-05-03,2026-02-14,78.0,61.0,At Risk
CUST00477,2026-06-29,2026-05-03,57.0,61.0,At Risk
CUST00478,2026-02-07,,,,Single Order
CUST00479,2025-11-04,,,31.3,At Risk
CUST00479,2025-11-13,2025-11-04,9.0,31.3,At Risk
CUST00479,2025-11-13,2025-11-13,0.0,31.3,At Risk
CUST00479,2025-12-13,2025-11-13,30.0,31.3,At Risk
CUST00479,2026-01-06,2025-12-13,24.0,31.3,At Risk
CUST00479,2026-01-24,2026-01-06,18.0,31.3,At Risk
CUST00479,2026-05-11,2026-01-24,107.0,31.3,At Risk
CUST00481,2026-01-07,,,43.5,At Risk
CUST00481,2026-01-12,2026-01-07,5.0,43.5,At Risk
CUST00481,2026-04-04,2026-01-12,82.0,43.5,At Risk
CUST00483,2026-03-04,,,18.7,Healthy
CUST00483,2026-03-19,2026-03-04,15.0,18.7,Healthy
CUST00483,2026-03-30,2026-03-19,11.0,18.7,Healthy
CUST00483,2026-04-29,2026-03-30,30.0,18.7,Healthy
CUST00484,2025-01-14,,,74.3,At Risk
CUST00484,2025-03-06,2025-01-14,51.0,74.3,At Risk
CUST00484,2025-07-07,2025-03-06,123.0,74.3,At Risk
CUST00484,2025-07-12,2025-07-07,5.0,74.3,At Risk
CUST00484,2025-11-07,2025-07-12,118.0,74.3,At Risk
CUST00485,2025-01-28,,,51.0,At Risk
CUST00485,2025-03-17,2025-01-28,48.0,51.0,At Risk
CUST00485,2026-02-12,2025-03-17,332.0,51.0,At Risk
CUST00485,2026-02-19,2026-02-12,7.0,51.0,At Risk
CUST00485,2026-03-11,2026-02-19,20.0,51.0,At Risk
CUST00485,2026-04-15,2026-03-11,35.0,51.0,At Risk
CUST00485,2026-05-09,2026-04-15,24.0,51.0,At Risk
CUST00485,2026-05-24,2026-05-09,15.0,51.0,At Risk
CUST00485,2026-06-01,2026-05-24,8.0,51.0,At Risk
CUST00485,2026-06-05,2026-06-01,4.0,51.0,At Risk
CUST00485,2026-06-22,2026-06-05,17.0,51.0,At Risk
CUST00486,2026-04-22,,,50.5,At Risk
CUST00486,2026-05-21,2026-04-22,29.0,50.5,At Risk
CUST00486,2026-08-01,2026-05-21,72.0,50.5,At Risk
CUST00487,2025-05-06,,,93.8,At Risk
CUST00487,2025-07-29,2025-05-06,84.0,93.8,At Risk
CUST00487,2025-09-29,2025-07-29,62.0,93.8,At Risk
CUST00487,2026-03-20,2025-09-29,172.0,93.8,At Risk
CUST00487,2026-05-16,2026-03-20,57.0,93.8,At Risk
CUST00488,2025-01-24,,,88.0,At Risk
CUST00488,2025-04-22,2025-01-24,88.0,88.0,At Risk
CUST00490,2025-01-28,,,68.8,At Risk
CUST00490,2025-02-03,2025-01-28,6.0,68.8,At Risk
CUST00490,2025-03-23,2025-02-03,48.0,68.8,At Risk
CUST00490,2025-05-05,2025-03-23,43.0,68.8,At Risk
CUST00490,2025-10-17,2025-05-05,165.0,68.8,At Risk
CUST00490,2026-05-25,2025-10-17,220.0,68.8,At Risk
CUST00490,2026-06-27,2026-05-25,33.0,68.8,At Risk
CUST00490,2026-07-18,2026-06-27,21.0,68.8,At Risk
CUST00490,2026-08-01,2026-07-18,14.0,68.8,At Risk
CUST00492,2026-03-14,,,105.0,At Risk
CUST00492,2026-06-27,2026-03-14,105.0,105.0,At Risk
CUST00493,2025-11-15,,,50.3,At Risk
CUST00493,2025-12-08,2025-11-15,23.0,50.3,At Risk
CUST00493,2026-03-17,2025-12-08,99.0,50.3,At Risk
CUST00493,2026-03-31,2026-03-17,14.0,50.3,At Risk
CUST00493,2026-06-04,2026-03-31,65.0,50.3,At Risk
CUST00495,2025-12-20,,,58.7,At Risk
CUST00495,2026-04-30,2025-12-20,131.0,58.7,At Risk
CUST00495,2026-05-04,2026-04-30,4.0,58.7,At Risk
CUST00495,2026-06-14,2026-05-04,41.0,58.7,At Risk
CUST00496,2026-03-28,,,14.7,Healthy
CUST00496,2026-04-01,2026-03-28,4.0,14.7,Healthy
CUST00496,2026-04-28,2026-04-01,27.0,14.7,Healthy
CUST00496,2026-05-12,2026-04-28,14.0,14.7,Healthy
CUST00496,2026-06-11,2026-05-12,30.0,14.7,Healthy
CUST00496,2026-06-24,2026-06-11,13.0,14.7,Healthy
CUST00496,2026-06-28,2026-06-24,4.0,14.7,Healthy
CUST00496,2026-07-09,2026-06-28,11.0,14.7,Healthy
CUST00497,2025-05-08,,,258.0,At Risk
CUST00497,2026-01-21,2025-05-08,258.0,258.0,At Risk
CUST00498,2025-11-16,,,69.7,At Risk
CUST00498,2026-03-05,2025-11-16,109.0,69.7,At Risk
CUST00498,2026-04-16,2026-03-05,42.0,69.7,At Risk
CUST00498,2026-06-13,2026-04-16,58.0,69.7,At Risk
CUST00499,2025-01-13,,,39.9,At Risk
CUST00499,2025-03-12,2025-01-13,58.0,39.9,At Risk
CUST00499,2025-05-01,2025-03-12,50.0,39.9,At Risk
CUST00499,2025-06-15,2025-05-01,45.0,39.9,At Risk
CUST00499,2025-10-15,2025-06-15,122.0,39.9,At Risk
CUST00499,2025-11-14,2025-10-15,30.0,39.9,At Risk
CUST00499,2025-11-22,2025-11-14,8.0,39.9,At Risk
CUST00499,2025-12-01,2025-11-22,9.0,39.9,At Risk
CUST00499,2026-02-10,2025-12-01,71.0,39.9,At Risk
CUST00499,2026-03-17,2026-02-10,35.0,39.9,At Risk
CUST00499,2026-04-07,2026-03-17,21.0,39.9,At Risk
CUST00499,2026-04-24,2026-04-07,17.0,39.9,At Risk
CUST00499,2026-05-09,2026-04-24,15.0,39.9,At Risk
CUST00499,2026-06-16,2026-05-09,38.0,39.9,At Risk
CUST00500,2025-10-11,,,37.5,At Risk
CUST00500,2025-12-23,2025-10-11,73.0,37.5,At Risk
CUST00500,2025-12-25,2025-12-23,2.0,37.5,At Risk
CUST00501,2025-11-16,,,48.2,At Risk
CUST00501,2025-11-28,2025-11-16,12.0,48.2,At Risk
CUST00501,2025-12-28,2025-11-28,30.0,48.2,At Risk
CUST00501,2026-02-10,2025-12-28,44.0,48.2,At Risk
CUST00501,2026-03-10,2026-02-10,28.0,48.2,At Risk
CUST00501,2026-07-15,2026-03-10,127.0,48.2,At Risk
